sample_id,dataset,censoring_rate,unit_id,anchor_time,duration,event,event_type,horizon_1,horizon_2,horizon_3,horizon_4,static_feature_1,static_feature_2,seq_feature_mean_1,seq_feature_std_1,seq_feature_last_1,missing_rate,padding_rate,source_frame
sample_0015,cmapss_fd003,0.3,unit_0015,40,141,1,1,24,72,168,336,0,0,-0.00096,0.002085,-0.0034,0,0,cmapss_fd003_0p3_frame.npz
sample_0016,cmapss_fd003,0.3,unit_0016,25,122,1,1,24,72,168,336,0,0,-0.000715,0.001626,-0.0027,0,0,cmapss_fd003_0p3_frame.npz
sample_0017,cmapss_fd003,0.3,unit_0017,200,144,1,1,24,72,168,336,0,0,-0.00033,0.001633,-0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0018,cmapss_fd003,0.3,unit_0018,290,132,1,1,24,72,168,336,0,0,-0.000245,0.002716,-0.0015,0,0,cmapss_fd003_0p3_frame.npz
sample_0019,cmapss_fd003,0.3,unit_0019,45,187,1,1,24,72,168,336,0,0,-0.00065,0.002127,-0.003,0,0,cmapss_fd003_0p3_frame.npz
sample_0020,cmapss_fd003,0.3,unit_0020,160,206,1,1,24,72,168,336,0,0,0.000445,0.002264,0.0021,0,0,cmapss_fd003_0p3_frame.npz
sample_0021,cmapss_fd003,0.3,unit_0021,65,242,1,1,24,72,168,336,0,0,0.00031,0.00183,-0.0029,0,0,cmapss_fd003_0p3_frame.npz
sample_0022,cmapss_fd003,0.3,unit_0022,140,30,1,1,24,72,168,336,0,0,0.00062,0.002318,-0,0,0,cmapss_fd003_0p3_frame.npz
sample_0023,cmapss_fd003,0.3,unit_0023,90,117,0,0,24,72,168,336,0,0,-0.000945,0.002298,-0.0006,0,0,cmapss_fd003_0p3_frame.npz
sample_0024,cmapss_fd003,0.3,unit_0024,115,142,1,1,24,72,168,336,0,0,0.00028,0.002013,0.0021,0,0,cmapss_fd003_0p3_frame.npz
sample_0025,cmapss_fd003,0.3,unit_0025,50,180,0,0,24,72,168,336,0,0,0.00044,0.00255,-0.0006,0,0,cmapss_fd003_0p3_frame.npz
sample_0026,cmapss_fd003,0.3,unit_0026,215,40,1,1,24,72,168,336,0,0,0.000155,0.002417,0.0009,0,0,cmapss_fd003_0p3_frame.npz
sample_0027,cmapss_fd003,0.3,unit_0027,85,142,1,1,24,72,168,336,0,0,-0.000045,0.002653,-0.005,0,0,cmapss_fd003_0p3_frame.npz
sample_0028,cmapss_fd003,0.3,unit_0028,445,36,1,1,24,72,168,336,0,0,-0.00022,0.002267,0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0029,cmapss_fd003,0.3,unit_0029,215,11,1,1,24,72,168,336,0,0,0.00024,0.002015,-0.0031,0,0,cmapss_fd003_0p3_frame.npz
sample_0030,cmapss_fd003,0.3,unit_0030,135,10,1,1,24,72,168,336,0,0,-0.00097,0.001716,-0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0031,cmapss_fd003,0.3,unit_0031,185,49,1,1,24,72,168,336,0,0,0.000555,0.002344,-0.0059,0,0,cmapss_fd003_0p3_frame.npz
sample_0032,cmapss_fd003,0.3,unit_0032,90,357,1,1,24,72,168,336,0,0,0.00036,0.002741,0.0008,0,0,cmapss_fd003_0p3_frame.npz
sample_0033,cmapss_fd003,0.3,unit_0033,20,181,1,1,24,72,168,336,0,0,-0.00095,0.001894,-0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0034,cmapss_fd003,0.3,unit_0034,180,12,1,1,24,72,168,336,0,0,0.000785,0.001733,0.0021,0,0,cmapss_fd003_0p3_frame.npz
sample_0035,cmapss_fd003,0.3,unit_0035,150,71,1,1,24,72,168,336,0,0,-0.000155,0.001987,0.0037,0,0,cmapss_fd003_0p3_frame.npz
sample_0036,cmapss_fd003,0.3,unit_0036,140,40,1,1,24,72,168,336,0,0,-0.00074,0.002305,0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0037,cmapss_fd003,0.3,unit_0037,85,115,1,1,24,72,168,336,0,0,-0.00037,0.001523,-0.0011,0,0,cmapss_fd003_0p3_frame.npz
sample_0038,cmapss_fd003,0.3,unit_0038,45,379,1,1,24,72,168,336,0,0,0.00015,0.002412,-0.0009,0,0,cmapss_fd003_0p3_frame.npz
sample_0039,cmapss_fd003,0.3,unit_0039,100,107,1,1,24,72,168,336,0,0,-0.0003,0.002506,0.0047,0,0,cmapss_fd003_0p3_frame.npz
sample_0040,cmapss_fd003,0.3,unit_0040,20,220,1,1,24,72,168,336,0,0,0.000635,0.002178,-0.0001,0,0,cmapss_fd003_0p3_frame.npz
sample_0041,cmapss_fd003,0.3,unit_0041,230,48,1,1,24,72,168,336,0,0,0.00064,0.001929,-0.002,0,0,cmapss_fd003_0p3_frame.npz
sample_0042,cmapss_fd003,0.3,unit_0042,125,277,1,1,24,72,168,336,0,0,-0.00068,0.002568,0.0018,0,0,cmapss_fd003_0p3_frame.npz
sample_0043,cmapss_fd003,0.3,unit_0043,35,229,0,0,24,72,168,336,0,0,0.00005,0.002091,0.0033,0,0,cmapss_fd003_0p3_frame.npz
sample_0044,cmapss_fd003,0.3,unit_0044,165,7,0,0,24,72,168,336,0,0,0.000645,0.002062,-0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0045,cmapss_fd003,0.3,unit_0045,85,203,1,1,24,72,168,336,0,0,-0.000145,0.00184,-0.0011,0,0,cmapss_fd003_0p3_frame.npz
sample_0046,cmapss_fd003,0.3,unit_0046,130,28,1,1,24,72,168,336,0,0,0.00032,0.001681,-0.0017,0,0,cmapss_fd003_0p3_frame.npz
sample_0047,cmapss_fd003,0.3,unit_0047,35,151,0,0,24,72,168,336,0,0,0.000285,0.001925,0.0032,0,0,cmapss_fd003_0p3_frame.npz
sample_0048,cmapss_fd003,0.3,unit_0048,45,111,1,1,24,72,168,336,0,0,0.000265,0.001742,0.0025,0,0,cmapss_fd003_0p3_frame.npz
sample_0049,cmapss_fd003,0.3,unit_0049,170,116,1,1,24,72,168,336,0,0,-0.000135,0.002527,-0.0041,0,0,cmapss_fd003_0p3_frame.npz
sample_0050,cmapss_fd003,0.3,unit_0050,55,180,0,0,24,72,168,336,0,0,-0.000245,0.001835,-0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0051,cmapss_fd003,0.3,unit_0051,45,148,1,1,24,72,168,336,0,0,0.000435,0.002142,-0.0037,0,0,cmapss_fd003_0p3_frame.npz
sample_0052,cmapss_fd003,0.3,unit_0052,95,252,1,1,24,72,168,336,0,0,-0.000265,0.002292,-0.0025,0,0,cmapss_fd003_0p3_frame.npz
sample_0053,cmapss_fd003,0.3,unit_0053,50,152,1,1,24,72,168,336,0,0,-0.000795,0.00267,-0.0049,0,0,cmapss_fd003_0p3_frame.npz
sample_0054,cmapss_fd003,0.3,unit_0054,90,203,1,1,24,72,168,336,0,0,-0.0006,0.002813,-0.0001,0,0,cmapss_fd003_0p3_frame.npz
sample_0055,cmapss_fd003,0.3,unit_0055,20,90,0,0,24,72,168,336,0,0,0.00007,0.001914,-0.0006,0,0,cmapss_fd003_0p3_frame.npz
sample_0056,cmapss_fd003,0.3,unit_0056,230,33,1,1,24,72,168,336,0,0,0.00027,0.002364,0.0039,0,0,cmapss_fd003_0p3_frame.npz
sample_0057,cmapss_fd003,0.3,unit_0057,110,2,0,0,24,72,168,336,0,0,-0.00001,0.002439,0.0018,0,0,cmapss_fd003_0p3_frame.npz
sample_0058,cmapss_fd003,0.3,unit_0058,300,194,1,1,24,72,168,336,0,0,0.000175,0.001727,0.0016,0,0,cmapss_fd003_0p3_frame.npz
sample_0059,cmapss_fd003,0.3,unit_0059,35,157,1,1,24,72,168,336,0,0,-0.00021,0.002098,0.0003,0,0,cmapss_fd003_0p3_frame.npz
sample_0060,cmapss_fd003,0.3,unit_0060,110,74,0,0,24,72,168,336,0,0,0.00054,0.002119,0.003,0,0,cmapss_fd003_0p3_frame.npz
sample_0061,cmapss_fd003,0.3,unit_0061,55,200,1,1,24,72,168,336,0,0,0.00093,0.002291,0.0027,0,0,cmapss_fd003_0p3_frame.npz
sample_0062,cmapss_fd003,0.3,unit_0062,195,66,1,1,24,72,168,336,0,0,-0.000055,0.002106,-0.0008,0,0,cmapss_fd003_0p3_frame.npz
sample_0063,cmapss_fd003,0.3,unit_0063,55,130,1,1,24,72,168,336,0,0,-0.000105,0.0028,-0.0005,0,0,cmapss_fd003_0p3_frame.npz
sample_0064,cmapss_fd003,0.3,unit_0064,45,446,1,1,24,72,168,336,0,0,-0.00092,0.00207,0.0013,0,0,cmapss_fd003_0p3_frame.npz
sample_0065,cmapss_fd003,0.3,unit_0065,60,140,1,1,24,72,168,336,0,0,-0.0003,0.002154,0.0003,0,0,cmapss_fd003_0p3_frame.npz
sample_0066,cmapss_fd003,0.3,unit_0066,125,58,1,1,24,72,168,336,0,0,0.000655,0.002278,-0.0025,0,0,cmapss_fd003_0p3_frame.npz
sample_0067,cmapss_fd003,0.3,unit_0067,65,132,1,1,24,72,168,336,0,0,-0.00002,0.002508,-0.0011,0,0,cmapss_fd003_0p3_frame.npz
sample_0068,cmapss_fd003,0.3,unit_0068,295,230,1,1,24,72,168,336,0,0,0.001325,0.002749,-0.0048,0,0,cmapss_fd003_0p3_frame.npz
sample_0069,cmapss_fd003,0.3,unit_0069,125,358,1,1,24,72,168,336,0,0,0.000395,0.002564,-0.0025,0,0,cmapss_fd003_0p3_frame.npz
sample_0070,cmapss_fd003,0.3,unit_0070,120,201,1,1,24,72,168,336,0,0,-0.00124,0.001739,0.0012,0,0,cmapss_fd003_0p3_frame.npz
sample_0071,cmapss_fd003,0.3,unit_0071,155,9,1,1,24,72,168,336,0,0,0.000305,0.002389,-0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0072,cmapss_fd003,0.3,unit_0072,115,79,1,1,24,72,168,336,0,0,0.00014,0.003005,0.0024,0,0,cmapss_fd003_0p3_frame.npz
sample_0073,cmapss_fd003,0.3,unit_0073,240,132,0,0,24,72,168,336,0,0,0.000285,0.001865,-0.0031,0,0,cmapss_fd003_0p3_frame.npz
sample_0074,cmapss_fd003,0.3,unit_0074,110,170,1,1,24,72,168,336,0,0,-0.00017,0.002285,0.0034,0,0,cmapss_fd003_0p3_frame.npz
sample_0075,cmapss_fd003,0.3,unit_0075,265,78,1,1,24,72,168,336,0,0,-0.000835,0.002825,-0.0028,0,0,cmapss_fd003_0p3_frame.npz
sample_0076,cmapss_fd003,0.3,unit_0076,135,77,0,0,24,72,168,336,0,0,-0.000325,0.001864,-0.0005,0,0,cmapss_fd003_0p3_frame.npz
sample_0077,cmapss_fd003,0.3,unit_0077,55,144,1,1,24,72,168,336,0,0,0.000705,0.001602,0.0017,0,0,cmapss_fd003_0p3_frame.npz
sample_0078,cmapss_fd003,0.3,unit_0078,130,71,1,1,24,72,168,336,0,0,-0.00132,0.002746,-0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0079,cmapss_fd003,0.3,unit_0079,30,175,1,1,24,72,168,336,0,0,0.000575,0.002421,-0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0080,cmapss_fd003,0.3,unit_0080,110,60,1,1,24,72,168,336,0,0,0.00074,0.002406,0.0049,0,0,cmapss_fd003_0p3_frame.npz
sample_0081,cmapss_fd003,0.3,unit_0081,65,167,1,1,24,72,168,336,0,0,0.00048,0.002032,0.0027,0,0,cmapss_fd003_0p3_frame.npz
sample_0082,cmapss_fd003,0.3,unit_0082,100,147,1,1,24,72,168,336,0,0,-0.00022,0.003036,0.0012,0,0,cmapss_fd003_0p3_frame.npz
sample_0083,cmapss_fd003,0.3,unit_0083,40,156,1,1,24,72,168,336,0,0,0.00036,0.001672,-0.0012,0,0,cmapss_fd003_0p3_frame.npz
sample_0084,cmapss_fd003,0.3,unit_0084,20,334,1,1,24,72,168,336,0,0,-0.000965,0.001981,-0.0002,0,0,cmapss_fd003_0p3_frame.npz
sample_0085,cmapss_fd003,0.3,unit_0085,35,262,1,1,24,72,168,336,0,0,-0.00056,0.00224,-0.0007,0,0,cmapss_fd003_0p3_frame.npz
sample_0086,cmapss_fd003,0.3,unit_0086,180,166,1,1,24,72,168,336,0,0,-0.000535,0.002966,-0.0024,0,0,cmapss_fd003_0p3_frame.npz
sample_0087,cmapss_fd003,0.3,unit_0087,45,1,0,0,24,72,168,336,0,0,-0.000045,0.00228,-0.0032,0,0,cmapss_fd003_0p3_frame.npz
sample_0088,cmapss_fd003,0.3,unit_0088,85,89,1,1,24,72,168,336,0,0,0.0002,0.002198,0.0049,0,0,cmapss_fd003_0p3_frame.npz
sample_0089,cmapss_fd003,0.3,unit_0089,275,24,1,1,24,72,168,336,0,0,-0.00009,0.002635,-0.0055,0,0,cmapss_fd003_0p3_frame.npz
sample_0090,cmapss_fd003,0.3,unit_0090,60,147,1,1,24,72,168,336,0,0,0.000725,0.001862,0.0033,0,0,cmapss_fd003_0p3_frame.npz
sample_0091,cmapss_fd003,0.3,unit_0091,25,250,0,0,24,72,168,336,0,0,-0.00016,0.002328,0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0092,cmapss_fd003,0.3,unit_0092,260,60,1,1,24,72,168,336,0,0,0.0003,0.00251,0.0011,0,0,cmapss_fd003_0p3_frame.npz
sample_0093,cmapss_fd003,0.3,unit_0093,195,104,1,1,24,72,168,336,0,0,0.00023,0.001338,0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0094,cmapss_fd003,0.3,unit_0094,155,81,1,1,24,72,168,336,0,0,-0.000195,0.002116,-0.0002,0,0,cmapss_fd003_0p3_frame.npz
sample_0095,cmapss_fd003,0.3,unit_0095,215,84,1,1,24,72,168,336,0,0,-0.000695,0.001796,-0.0028,0,0,cmapss_fd003_0p3_frame.npz
sample_0096,cmapss_fd003,0.3,unit_0096,115,27,0,0,24,72,168,336,0,0,0.00026,0.001995,0.002,0,0,cmapss_fd003_0p3_frame.npz
sample_0097,cmapss_fd003,0.3,unit_0097,20,219,1,1,24,72,168,336,0,0,-0.00024,0.002449,0.0045,0,0,cmapss_fd003_0p3_frame.npz
sample_0098,cmapss_fd003,0.3,unit_0098,20,3,0,0,24,72,168,336,0,0,-0.00036,0.002008,-0.0007,0,0,cmapss_fd003_0p3_frame.npz
sample_0099,cmapss_fd003,0.3,unit_0099,45,148,1,1,24,72,168,336,0,0,-0.00042,0.002232,-0.0001,0,0,cmapss_fd003_0p3_frame.npz
sample_0100,cmapss_fd003,0.3,unit_0100,165,66,1,1,24,72,168,336,0,0,-0.000845,0.002311,-0.005,0,0,cmapss_fd003_0p3_frame.npz
sample_0101,cmapss_fd003,0.3,unit_0101,135,187,1,1,24,72,168,336,0,0,0.00069,0.001968,0.0001,0,0,cmapss_fd003_0p3_frame.npz
sample_0102,cmapss_fd003,0.3,unit_0102,40,96,0,0,24,72,168,336,0,0,-0.000205,0.002363,0.0032,0,0,cmapss_fd003_0p3_frame.npz
sample_0103,cmapss_fd003,0.3,unit_0103,185,58,1,1,24,72,168,336,0,0,-0.000335,0.002412,0.0047,0,0,cmapss_fd003_0p3_frame.npz
sample_0104,cmapss_fd003,0.3,unit_0104,55,89,0,0,24,72,168,336,0,0,-0.000515,0.002554,-0.007,0,0,cmapss_fd003_0p3_frame.npz
sample_0105,cmapss_fd003,0.3,unit_0105,245,14,1,1,24,72,168,336,0,0,0.00035,0.002367,0.0027,0,0,cmapss_fd003_0p3_frame.npz
sample_0106,cmapss_fd003,0.3,unit_0106,40,101,1,1,24,72,168,336,0,0,-0.00001,0.002323,-0.0021,0,0,cmapss_fd003_0p3_frame.npz
sample_0107,cmapss_fd003,0.3,unit_0107,170,25,1,1,24,72,168,336,0,0,-0.00072,0.001948,0.0027,0,0,cmapss_fd003_0p3_frame.npz
sample_0108,cmapss_fd003,0.3,unit_0108,140,38,1,1,24,72,168,336,0,0,0.0002,0.002354,0.0008,0,0,cmapss_fd003_0p3_frame.npz
sample_0109,cmapss_fd003,0.3,unit_0109,170,53,1,1,24,72,168,336,0,0,0.000945,0.002514,0.0034,0,0,cmapss_fd003_0p3_frame.npz
sample_0110,cmapss_fd003,0.3,unit_0110,125,104,1,1,24,72,168,336,0,0,-0.000835,0.002315,-0.0024,0,0,cmapss_fd003_0p3_frame.npz
sample_0111,cmapss_fd003,0.3,unit_0111,145,77,1,1,24,72,168,336,0,0,0.00134,0.002544,-0.0018,0,0,cmapss_fd003_0p3_frame.npz
sample_0112,cmapss_fd003,0.3,unit_0112,65,14,0,0,24,72,168,336,0,0,0.000105,0.002252,0.0022,0,0,cmapss_fd003_0p3_frame.npz
sample_0113,cmapss_fd003,0.3,unit_0113,25,64,0,0,24,72,168,336,0,0,0.000205,0.002115,-0.0012,0,0,cmapss_fd003_0p3_frame.npz
sample_0114,cmapss_fd003,0.3,unit_0114,155,123,1,1,24,72,168,336,0,0,0.00005,0.002529,-0.0034,0,0,cmapss_fd003_0p3_frame.npz
sample_0115,cmapss_fd003,0.3,unit_0115,280,191,1,1,24,72,168,336,0,0,-0.000255,0.002394,-0.0028,0,0,cmapss_fd003_0p3_frame.npz
sample_0116,cmapss_fd003,0.3,unit_0116,45,236,1,1,24,72,168,336,0,0,-0.001155,0.001991,-0.0008,0,0,cmapss_fd003_0p3_frame.npz
sample_0117,cmapss_fd003,0.3,unit_0117,40,159,1,1,24,72,168,336,0,0,-0.00086,0.002621,0.0022,0,0,cmapss_fd003_0p3_frame.npz
sample_0118,cmapss_fd003,0.3,unit_0118,95,311,1,1,24,72,168,336,0,0,0.000085,0.00257,0.0007,0,0,cmapss_fd003_0p3_frame.npz
sample_0119,cmapss_fd003,0.3,unit_0119,100,177,1,1,24,72,168,336,0,0,0.00054,0.002352,0.0027,0,0,cmapss_fd003_0p3_frame.npz
sample_0120,cmapss_fd003,0.3,unit_0120,115,74,1,1,24,72,168,336,0,0,-0.00032,0.001346,0.0017,0,0,cmapss_fd003_0p3_frame.npz
sample_0121,cmapss_fd003,0.3,unit_0121,40,119,1,1,24,72,168,336,0,0,-0.00023,0.001224,0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0122,cmapss_fd003,0.3,unit_0122,20,194,1,1,24,72,168,336,0,0,-0.00026,0.001998,0.0014,0,0,cmapss_fd003_0p3_frame.npz
sample_0123,cmapss_fd003,0.3,unit_0123,80,117,0,0,24,72,168,336,0,0,-0.000275,0.002157,0.0029,0,0,cmapss_fd003_0p3_frame.npz
sample_0124,cmapss_fd003,0.3,unit_0124,65,72,0,0,24,72,168,336,0,0,0.000545,0.002754,-0.001,0,0,cmapss_fd003_0p3_frame.npz
sample_0125,cmapss_fd003,0.3,unit_0125,250,45,1,1,24,72,168,336,0,0,-0.000815,0.001792,-0.0023,0,0,cmapss_fd003_0p3_frame.npz
sample_0126,cmapss_fd003,0.3,unit_0126,150,141,1,1,24,72,168,336,0,0,0.000285,0.002298,-0.0015,0,0,cmapss_fd003_0p3_frame.npz
sample_0127,cmapss_fd003,0.3,unit_0127,105,117,1,1,24,72,168,336,0,0,0.00023,0.002138,0.002,0,0,cmapss_fd003_0p3_frame.npz
sample_0128,cmapss_fd003,0.3,unit_0128,190,6,1,1,24,72,168,336,0,0,-0.00107,0.00172,-0.0037,0,0,cmapss_fd003_0p3_frame.npz
sample_0129,cmapss_fd003,0.3,unit_0129,20,152,1,1,24,72,168,336,0,0,0.00019,0.001855,0.001,0,0,cmapss_fd003_0p3_frame.npz
sample_0130,cmapss_fd003,0.3,unit_0130,55,67,0,0,24,72,168,336,0,0,0.00003,0.001799,0.0003,0,0,cmapss_fd003_0p3_frame.npz
sample_0131,cmapss_fd003,0.3,unit_0131,65,4,0,0,24,72,168,336,0,0,-0.00003,0.001398,0.0016,0,0,cmapss_fd003_0p3_frame.npz
sample_0132,cmapss_fd003,0.3,unit_0132,105,124,1,1,24,72,168,336,0,0,-0.00037,0.001874,-0.0024,0,0,cmapss_fd003_0p3_frame.npz
sample_0133,cmapss_fd003,0.3,unit_0133,20,198,1,1,24,72,168,336,0,0,-0.001065,0.001749,0.0007,0,0,cmapss_fd003_0p3_frame.npz
sample_0134,cmapss_fd003,0.3,unit_0134,40,214,1,1,24,72,168,336,0,0,0.00041,0.001978,0.0002,0,0,cmapss_fd003_0p3_frame.npz
sample_0135,cmapss_fd003,0.3,unit_0135,190,80,0,0,24,72,168,336,0,0,0.000135,0.002516,0.0016,0,0,cmapss_fd003_0p3_frame.npz
sample_0136,cmapss_fd003,0.3,unit_0136,175,3,0,0,24,72,168,336,0,0,0.000375,0.001992,0.0009,0,0,cmapss_fd003_0p3_frame.npz
sample_0137,cmapss_fd003,0.3,unit_0137,165,88,1,1,24,72,168,336,0,0,0.000325,0.002441,-0.0036,0,0,cmapss_fd003_0p3_frame.npz
sample_0138,cmapss_fd003,0.3,unit_0138,20,218,1,1,24,72,168,336,0,0,0.00064,0.001766,-0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0139,cmapss_fd003,0.3,unit_0139,50,39,0,0,24,72,168,336,0,0,0.0005,0.001659,-0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0140,cmapss_fd003,0.3,unit_0140,95,13,0,0,24,72,168,336,0,0,0.000345,0.001513,-0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0141,cmapss_fd003,0.3,unit_0141,80,119,1,1,24,72,168,336,0,0,-0.00039,0.00253,-0.0002,0,0,cmapss_fd003_0p3_frame.npz
sample_0142,cmapss_fd003,0.3,unit_0142,60,101,1,1,24,72,168,336,0,0,-0.000305,0.002447,0.0021,0,0,cmapss_fd003_0p3_frame.npz
sample_0143,cmapss_fd003,0.3,unit_0143,45,163,1,1,24,72,168,336,0,0,-0.000275,0.002515,0.0031,0,0,cmapss_fd003_0p3_frame.npz
sample_0144,cmapss_fd003,0.3,unit_0144,13,1,0,0,24,72,168,336,0,0,-0.000292,0.002368,-0.0015,0.35,0.35,cmapss_fd003_0p3_frame.npz
sample_0145,cmapss_fd003,0.3,unit_0145,85,128,1,1,24,72,168,336,0,0,-0.000745,0.001995,0.001,0,0,cmapss_fd003_0p3_frame.npz
sample_0146,cmapss_fd003,0.3,unit_0146,125,44,0,0,24,72,168,336,0,0,0.0005,0.001878,-0.0018,0,0,cmapss_fd003_0p3_frame.npz
sample_0147,cmapss_fd003,0.3,unit_0147,35,145,1,1,24,72,168,336,0,0,0.000305,0.001667,0.0015,0,0,cmapss_fd003_0p3_frame.npz
sample_0148,cmapss_fd003,0.3,unit_0148,125,106,1,1,24,72,168,336,0,0,0,0.002297,-0.0016,0,0,cmapss_fd003_0p3_frame.npz
sample_0149,cmapss_fd003,0.3,unit_0149,120,51,1,1,24,72,168,336,0,0,-0.000305,0.002117,-0.0024,0,0,cmapss_fd003_0p3_frame.npz
sample_0150,cmapss_fd003,0.3,unit_0150,185,81,1,1,24,72,168,336,0,0,-0.000065,0.00249,0.0022,0,0,cmapss_fd003_0p3_frame.npz
sample_0151,cmapss_fd003,0.3,unit_0151,50,128,0,0,24,72,168,336,0,0,-0.000775,0.002846,0.0031,0,0,cmapss_fd003_0p3_frame.npz
sample_0152,cmapss_fd003,0.3,unit_0152,110,165,1,1,24,72,168,336,0,0,0.00118,0.001873,0.0004,0,0,cmapss_fd003_0p3_frame.npz
sample_0153,cmapss_fd003,0.3,unit_0153,50,211,1,1,24,72,168,336,0,0,-0.000195,0.002017,-0.0017,0,0,cmapss_fd003_0p3_frame.npz
sample_0154,cmapss_fd003,0.3,unit_0154,105,10,0,0,24,72,168,336,0,0,-0.00006,0.002956,0.0018,0,0,cmapss_fd003_0p3_frame.npz
sample_0155,cmapss_fd003,0.3,unit_0155,100,81,1,1,24,72,168,336,0,0,0.00025,0.002426,-0.0005,0,0,cmapss_fd003_0p3_frame.npz
sample_0156,cmapss_fd003,0.3,unit_0156,170,97,1,1,24,72,168,336,0,0,0.000785,0.001764,-0.001,0,0,cmapss_fd003_0p3_frame.npz
sample_0157,cmapss_fd003,0.3,unit_0157,40,180,1,1,24,72,168,336,0,0,-0.00072,0.002024,0.0025,0,0,cmapss_fd003_0p3_frame.npz
sample_0158,cmapss_fd003,0.3,unit_0158,100,2,0,0,24,72,168,336,0,0,-0.000325,0.001551,-0.0006,0,0,cmapss_fd003_0p3_frame.npz
sample_0159,cmapss_fd003,0.3,unit_0159,35,67,0,0,24,72,168,336,0,0,-0.00016,0.002035,0.0002,0,0,cmapss_fd003_0p3_frame.npz
sample_0160,cmapss_fd003,0.3,unit_0160,50,154,1,1,24,72,168,336,0,0,-0.0002,0.001827,0.0019,0,0,cmapss_fd003_0p3_frame.npz
sample_0161,cmapss_fd003,0.3,unit_0161,170,88,1,1,24,72,168,336,0,0,0.000525,0.002297,0.0018,0,0,cmapss_fd003_0p3_frame.npz
sample_0162,cmapss_fd003,0.3,unit_0162,45,92,1,1,24,72,168,336,0,0,-0.000225,0.0026,0.0035,0,0,cmapss_fd003_0p3_frame.npz
sample_0163,cmapss_fd003,0.3,unit_0163,70,11,0,0,24,72,168,336,0,0,0.000125,0.001985,0.0006,0,0,cmapss_fd003_0p3_frame.npz
