sample_id,dataset,censoring_rate,unit_id,anchor_time,duration,event,event_type,horizon_1,horizon_2,horizon_3,horizon_4,static_feature_1,static_feature_2,seq_feature_mean_1,seq_feature_std_1,seq_feature_last_1,missing_rate,padding_rate,source_frame
sample_0012,cmapss_fd002,0.3,unit_0012,85,91,0,0,24,72,168,336,0,0,29.30331,14.477644,35.001301,0,0,cmapss_fd002_0p3_frame.npz
sample_0013,cmapss_fd002,0.3,unit_0013,170,36,1,1,24,72,168,336,0,0,24.50297,14.941553,35.007099,0,0,cmapss_fd002_0p3_frame.npz
sample_0014,cmapss_fd002,0.3,unit_0014,135,67,1,1,24,72,168,336,0,0,19.852905,14.507837,19.998199,0,0,cmapss_fd002_0p3_frame.npz
sample_0015,cmapss_fd002,0.3,unit_0015,375,3,1,1,24,72,168,336,0,0,19.55305,14.358075,0.002,0,0,cmapss_fd002_0p3_frame.npz
sample_0016,cmapss_fd002,0.3,unit_0016,35,231,1,1,24,72,168,336,0,0,28.552985,14.637019,25.004499,0,0,cmapss_fd002_0p3_frame.npz
sample_0017,cmapss_fd002,0.3,unit_0017,20,227,1,1,24,72,168,336,0,0,23.90203,12.811238,19.998501,0,0,cmapss_fd002_0p3_frame.npz
sample_0018,cmapss_fd002,0.3,unit_0018,150,159,1,1,24,72,168,336,0,0,21.602545,15.170289,10.0031,0,0,cmapss_fd002_0p3_frame.npz
sample_0019,cmapss_fd002,0.3,unit_0019,195,65,1,1,24,72,168,336,0,0,28.702945,13.553452,25.000999,0,0,cmapss_fd002_0p3_frame.npz
sample_0020,cmapss_fd002,0.3,unit_0020,30,185,0,0,24,72,168,336,0,0,24.00313,15.572727,25.000799,0,0,cmapss_fd002_0p3_frame.npz
sample_0021,cmapss_fd002,0.3,unit_0021,95,144,1,1,24,72,168,336,0,0,23.503045,14.706324,35.000301,0,0,cmapss_fd002_0p3_frame.npz
sample_0022,cmapss_fd002,0.3,unit_0022,70,130,1,1,24,72,168,336,0,0,28.75291,11.649606,34.998798,0,0,cmapss_fd002_0p3_frame.npz
sample_0023,cmapss_fd002,0.3,unit_0023,125,23,1,1,24,72,168,336,0,0,19.60281,12.612145,35.005901,0,0,cmapss_fd002_0p3_frame.npz
sample_0024,cmapss_fd002,0.3,unit_0024,60,164,0,0,24,72,168,336,0,0,23.05252,14.38977,20.0002,0,0,cmapss_fd002_0p3_frame.npz
sample_0025,cmapss_fd002,0.3,unit_0025,135,14,1,1,24,72,168,336,0,0,29.60348,16.01746,42.004299,0,0,cmapss_fd002_0p3_frame.npz
sample_0026,cmapss_fd002,0.3,unit_0026,85,67,1,1,24,72,168,336,0,0,27.602915,12.039316,42.001598,0,0,cmapss_fd002_0p3_frame.npz
sample_0027,cmapss_fd002,0.3,unit_0027,125,132,1,1,24,72,168,336,0,0,21.25415,14.254742,0.0028,0,0,cmapss_fd002_0p3_frame.npz
sample_0028,cmapss_fd002,0.3,unit_0028,70,170,1,1,24,72,168,336,0,0,27.35364,14.315501,0.0015,0,0,cmapss_fd002_0p3_frame.npz
sample_0029,cmapss_fd002,0.3,unit_0029,80,175,1,1,24,72,168,336,0,0,28.351555,13.388309,19.999399,0,0,cmapss_fd002_0p3_frame.npz
sample_0030,cmapss_fd002,0.3,unit_0030,185,25,1,1,24,72,168,336,0,0,22.35211,17.491859,42.0056,0,0,cmapss_fd002_0p3_frame.npz
sample_0031,cmapss_fd002,0.3,unit_0031,110,41,0,0,24,72,168,336,0,0,22.40209,14.697698,42.003201,0,0,cmapss_fd002_0p3_frame.npz
sample_0032,cmapss_fd002,0.3,unit_0032,105,32,0,0,24,72,168,336,0,0,20.25209,15.801925,41.9986,0,0,cmapss_fd002_0p3_frame.npz
sample_0033,cmapss_fd002,0.3,unit_0033,105,89,1,1,24,72,168,336,0,0,16.752155,11.966527,0.0017,0,0,cmapss_fd002_0p3_frame.npz
sample_0034,cmapss_fd002,0.3,unit_0034,25,159,1,1,24,72,168,336,0,0,24.602315,16.326755,34.999802,0,0,cmapss_fd002_0p3_frame.npz
sample_0035,cmapss_fd002,0.3,unit_0035,60,73,0,0,24,72,168,336,0,0,21.30307,14.608974,19.9991,0,0,cmapss_fd002_0p3_frame.npz
sample_0036,cmapss_fd002,0.3,unit_0036,90,252,1,1,24,72,168,336,0,0,26.503915,13.36981,35.0019,0,0,cmapss_fd002_0p3_frame.npz
sample_0037,cmapss_fd002,0.3,unit_0037,55,111,1,1,24,72,168,336,0,0,25.60269,14.011688,0.002,0,0,cmapss_fd002_0p3_frame.npz
sample_0038,cmapss_fd002,0.3,unit_0038,20,180,1,1,24,72,168,336,0,0,28.403355,15.074366,35.003601,0,0,cmapss_fd002_0p3_frame.npz
sample_0039,cmapss_fd002,0.3,unit_0039,195,104,1,1,24,72,168,336,0,0,21.203065,12.726918,25.0077,0,0,cmapss_fd002_0p3_frame.npz
sample_0040,cmapss_fd002,0.3,unit_0040,25,20,0,0,24,72,168,336,0,0,23.70297,12.931395,10.0034,0,0,cmapss_fd002_0p3_frame.npz
sample_0041,cmapss_fd002,0.3,unit_0041,210,48,1,1,24,72,168,336,0,0,18.152035,14.12953,25.004101,0,0,cmapss_fd002_0p3_frame.npz
sample_0042,cmapss_fd002,0.3,unit_0042,135,72,1,1,24,72,168,336,0,0,25.10355,14.376178,10.0024,0,0,cmapss_fd002_0p3_frame.npz
sample_0043,cmapss_fd002,0.3,unit_0043,135,64,0,0,24,72,168,336,0,0,23.752255,16.376745,20,0,0,cmapss_fd002_0p3_frame.npz
sample_0044,cmapss_fd002,0.3,unit_0044,70,137,1,1,24,72,168,336,0,0,21.403185,13.778158,20.007099,0,0,cmapss_fd002_0p3_frame.npz
sample_0045,cmapss_fd002,0.3,unit_0045,195,47,1,1,24,72,168,336,0,0,21.15306,14.026574,9.999,0,0,cmapss_fd002_0p3_frame.npz
sample_0046,cmapss_fd002,0.3,unit_0046,20,84,0,0,24,72,168,336,0,0,19.252525,16.407022,41.999901,0,0,cmapss_fd002_0p3_frame.npz
sample_0047,cmapss_fd002,0.3,unit_0047,60,212,1,1,24,72,168,336,0,0,33.00318,10.976198,42.0019,0,0,cmapss_fd002_0p3_frame.npz
sample_0048,cmapss_fd002,0.3,unit_0048,150,22,0,0,24,72,168,336,0,0,22.05238,12.535818,10.0029,0,0,cmapss_fd002_0p3_frame.npz
sample_0049,cmapss_fd002,0.3,unit_0049,25,353,1,1,24,72,168,336,0,0,26.353155,13.458589,42.001202,0,0,cmapss_fd002_0p3_frame.npz
sample_0050,cmapss_fd002,0.3,unit_0050,70,173,0,0,24,72,168,336,0,0,25.75254,14.464702,42.006802,0,0,cmapss_fd002_0p3_frame.npz
sample_0051,cmapss_fd002,0.3,unit_0051,50,33,0,0,24,72,168,336,0,0,24.00147,14.490757,42.000301,0,0,cmapss_fd002_0p3_frame.npz
sample_0052,cmapss_fd002,0.3,unit_0052,100,119,1,1,24,72,168,336,0,0,26.403005,14.94493,25.0058,0,0,cmapss_fd002_0p3_frame.npz
sample_0053,cmapss_fd002,0.3,unit_0053,50,194,1,1,24,72,168,336,0,0,22.75337,14.822219,24.998699,0,0,cmapss_fd002_0p3_frame.npz
sample_0054,cmapss_fd002,0.3,unit_0054,70,74,0,0,24,72,168,336,0,0,23.952545,16.809346,0.0027,0,0,cmapss_fd002_0p3_frame.npz
sample_0055,cmapss_fd002,0.3,unit_0055,285,23,1,1,24,72,168,336,0,0,25.552905,11.425007,41.998001,0,0,cmapss_fd002_0p3_frame.npz
sample_0056,cmapss_fd002,0.3,unit_0056,100,84,1,1,24,72,168,336,0,0,31.902775,11.233734,42.005199,0,0,cmapss_fd002_0p3_frame.npz
sample_0057,cmapss_fd002,0.3,unit_0057,170,123,1,1,24,72,168,336,0,0,24.551505,13.898458,35.000401,0,0,cmapss_fd002_0p3_frame.npz
sample_0058,cmapss_fd002,0.3,unit_0058,35,139,1,1,24,72,168,336,0,0,23.15307,14.252978,42.002499,0,0,cmapss_fd002_0p3_frame.npz
sample_0059,cmapss_fd002,0.3,unit_0059,80,227,1,1,24,72,168,336,0,0,20.05238,14.708139,42.002201,0,0,cmapss_fd002_0p3_frame.npz
sample_0060,cmapss_fd002,0.3,unit_0060,125,117,1,1,24,72,168,336,0,0,29.602995,11.748427,25.006701,0,0,cmapss_fd002_0p3_frame.npz
sample_0061,cmapss_fd002,0.3,unit_0061,70,142,1,1,24,72,168,336,0,0,21.30162,13.168951,0.001,0,0,cmapss_fd002_0p3_frame.npz
sample_0062,cmapss_fd002,0.3,unit_0062,35,266,1,1,24,72,168,336,0,0,25.15302,13.565109,19.999201,0,0,cmapss_fd002_0p3_frame.npz
sample_0063,cmapss_fd002,0.3,unit_0063,20,226,1,1,24,72,168,336,0,0,23.0023,14.211855,10.0078,0,0,cmapss_fd002_0p3_frame.npz
sample_0064,cmapss_fd002,0.3,unit_0064,100,74,1,1,24,72,168,336,0,0,24.452185,15.995165,24.999701,0,0,cmapss_fd002_0p3_frame.npz
sample_0065,cmapss_fd002,0.3,unit_0065,95,33,1,1,24,72,168,336,0,0,25.70339,16.716383,10.0028,0,0,cmapss_fd002_0p3_frame.npz
sample_0066,cmapss_fd002,0.3,unit_0066,135,70,1,1,24,72,168,336,0,0,32.15293,11.243396,20.0042,0,0,cmapss_fd002_0p3_frame.npz
sample_0067,cmapss_fd002,0.3,unit_0067,150,79,1,1,24,72,168,336,0,0,25.052325,16.936718,42.0033,0,0,cmapss_fd002_0p3_frame.npz
sample_0068,cmapss_fd002,0.3,unit_0068,85,109,1,1,24,72,168,336,0,0,24.85296,14.157631,42.005402,0,0,cmapss_fd002_0p3_frame.npz
sample_0069,cmapss_fd002,0.3,unit_0069,95,59,1,1,24,72,168,336,0,0,22.753255,15.643049,25.005699,0,0,cmapss_fd002_0p3_frame.npz
sample_0070,cmapss_fd002,0.3,unit_0070,115,2,0,0,24,72,168,336,0,0,20.554015,14.52893,42.007198,0,0,cmapss_fd002_0p3_frame.npz
sample_0071,cmapss_fd002,0.3,unit_0071,65,152,1,1,24,72,168,336,0,0,27.60312,14.575822,0.0019,0,0,cmapss_fd002_0p3_frame.npz
sample_0072,cmapss_fd002,0.3,unit_0072,85,119,1,1,24,72,168,336,0,0,20.303425,14.319831,24.999599,0,0,cmapss_fd002_0p3_frame.npz
sample_0073,cmapss_fd002,0.3,unit_0073,100,145,1,1,24,72,168,336,0,0,17.05329,15.088905,10.0062,0,0,cmapss_fd002_0p3_frame.npz
sample_0074,cmapss_fd002,0.3,unit_0074,90,172,1,1,24,72,168,336,0,0,25.80348,12.902072,35.004101,0,0,cmapss_fd002_0p3_frame.npz
sample_0075,cmapss_fd002,0.3,unit_0075,80,212,1,1,24,72,168,336,0,0,24.25203,15.222175,19.998199,0,0,cmapss_fd002_0p3_frame.npz
sample_0076,cmapss_fd002,0.3,unit_0076,45,100,1,1,24,72,168,336,0,0,23.65287,13.864726,41.999001,0,0,cmapss_fd002_0p3_frame.npz
sample_0077,cmapss_fd002,0.3,unit_0077,200,63,1,1,24,72,168,336,0,0,22.65235,14.439893,0.0029,0,0,cmapss_fd002_0p3_frame.npz
sample_0078,cmapss_fd002,0.3,unit_0078,55,119,1,1,24,72,168,336,0,0,29.45256,13.833048,42.002701,0,0,cmapss_fd002_0p3_frame.npz
sample_0079,cmapss_fd002,0.3,unit_0079,135,59,1,1,24,72,168,336,0,0,24.50294,15.272572,25.0054,0,0,cmapss_fd002_0p3_frame.npz
sample_0080,cmapss_fd002,0.3,unit_0080,50,104,1,1,24,72,168,336,0,0,24.854175,17.043069,42.0079,0,0,cmapss_fd002_0p3_frame.npz
sample_0081,cmapss_fd002,0.3,unit_0081,40,154,0,0,24,72,168,336,0,0,25.30287,11.380251,20.004,0,0,cmapss_fd002_0p3_frame.npz
sample_0082,cmapss_fd002,0.3,unit_0082,40,123,1,1,24,72,168,336,0,0,23.502045,16.317725,41.998001,0,0,cmapss_fd002_0p3_frame.npz
sample_0083,cmapss_fd002,0.3,unit_0083,160,69,1,1,24,72,168,336,0,0,20.45222,14.211461,0.0005,0,0,cmapss_fd002_0p3_frame.npz
sample_0084,cmapss_fd002,0.3,unit_0084,50,36,0,0,24,72,168,336,0,0,21.00238,15.652545,9.999,0,0,cmapss_fd002_0p3_frame.npz
sample_0085,cmapss_fd002,0.3,unit_0085,25,248,1,1,24,72,168,336,0,0,29.25261,11.032515,42.002399,0,0,cmapss_fd002_0p3_frame.npz
sample_0086,cmapss_fd002,0.3,unit_0086,80,120,1,1,24,72,168,336,0,0,27.051955,15.497193,9.9982,0,0,cmapss_fd002_0p3_frame.npz
sample_0087,cmapss_fd002,0.3,unit_0087,50,56,0,0,24,72,168,336,0,0,24.50192,15.436152,9.9985,0,0,cmapss_fd002_0p3_frame.npz
sample_0088,cmapss_fd002,0.3,unit_0088,140,20,1,1,24,72,168,336,0,0,27.50199,13.591847,19.998899,0,0,cmapss_fd002_0p3_frame.npz
sample_0089,cmapss_fd002,0.3,unit_0089,55,48,0,0,24,72,168,336,0,0,21.50221,16.163684,0.0006,0,0,cmapss_fd002_0p3_frame.npz
sample_0090,cmapss_fd002,0.3,unit_0090,65,98,1,1,24,72,168,336,0,0,20.802335,14.123801,20.001101,0,0,cmapss_fd002_0p3_frame.npz
sample_0091,cmapss_fd002,0.3,unit_0091,105,53,1,1,24,72,168,336,0,0,26.05242,11.607883,42.000401,0,0,cmapss_fd002_0p3_frame.npz
sample_0092,cmapss_fd002,0.3,unit_0092,50,101,0,0,24,72,168,336,0,0,20.2023,13.355625,19.9998,0,0,cmapss_fd002_0p3_frame.npz
sample_0093,cmapss_fd002,0.3,unit_0093,195,7,1,1,24,72,168,336,0,0,24.202505,12.972928,25.0014,0,0,cmapss_fd002_0p3_frame.npz
sample_0094,cmapss_fd002,0.3,unit_0094,20,147,1,1,24,72,168,336,0,0,23.402165,13.33204,25.005699,0,0,cmapss_fd002_0p3_frame.npz
sample_0095,cmapss_fd002,0.3,unit_0095,160,14,1,1,24,72,168,336,0,0,27.502465,11.391289,42.0079,0,0,cmapss_fd002_0p3_frame.npz
sample_0096,cmapss_fd002,0.3,unit_0096,205,1,1,1,24,72,168,336,0,0,24.302775,13.660697,0.001,0,0,cmapss_fd002_0p3_frame.npz
sample_0097,cmapss_fd002,0.3,unit_0097,85,122,1,1,24,72,168,336,0,0,22.203925,13.73279,20.000799,0,0,cmapss_fd002_0p3_frame.npz
sample_0098,cmapss_fd002,0.3,unit_0098,50,102,1,1,24,72,168,336,0,0,24.053815,11.290114,35.001999,0,0,cmapss_fd002_0p3_frame.npz
sample_0099,cmapss_fd002,0.3,unit_0099,115,109,1,1,24,72,168,336,0,0,23.00241,16.417281,0.0001,0,0,cmapss_fd002_0p3_frame.npz
sample_0100,cmapss_fd002,0.3,unit_0100,80,91,0,0,24,72,168,336,0,0,23.95177,17.750085,9.9983,0,0,cmapss_fd002_0p3_frame.npz
sample_0101,cmapss_fd002,0.3,unit_0101,150,6,1,1,24,72,168,336,0,0,21.752995,15.139193,0.0003,0,0,cmapss_fd002_0p3_frame.npz
sample_0102,cmapss_fd002,0.3,unit_0102,160,58,1,1,24,72,168,336,0,0,23.35241,15.976475,34.999401,0,0,cmapss_fd002_0p3_frame.npz
sample_0103,cmapss_fd002,0.3,unit_0103,240,59,1,1,24,72,168,336,0,0,23.002635,14.560686,41.999901,0,0,cmapss_fd002_0p3_frame.npz
sample_0104,cmapss_fd002,0.3,unit_0104,100,45,1,1,24,72,168,336,0,0,23.402205,13.519611,35.007301,0,0,cmapss_fd002_0p3_frame.npz
sample_0105,cmapss_fd002,0.3,unit_0105,200,89,1,1,24,72,168,336,0,0,20.65135,15.415663,9.9995,0,0,cmapss_fd002_0p3_frame.npz
sample_0106,cmapss_fd002,0.3,unit_0106,25,193,1,1,24,72,168,336,0,0,22.40116,14.951473,0.0025,0,0,cmapss_fd002_0p3_frame.npz
sample_0107,cmapss_fd002,0.3,unit_0107,140,30,1,1,24,72,168,336,0,0,23.402895,14.924345,35.002102,0,0,cmapss_fd002_0p3_frame.npz
sample_0108,cmapss_fd002,0.3,unit_0108,315,25,1,1,24,72,168,336,0,0,24.40253,11.829394,0.0009,0,0,cmapss_fd002_0p3_frame.npz
sample_0109,cmapss_fd002,0.3,unit_0109,55,109,1,1,24,72,168,336,0,0,22.60281,15.919234,0.0026,0,0,cmapss_fd002_0p3_frame.npz
sample_0110,cmapss_fd002,0.3,unit_0110,20,40,0,0,24,72,168,336,0,0,25.002485,13.076431,20.0061,0,0,cmapss_fd002_0p3_frame.npz
sample_0111,cmapss_fd002,0.3,unit_0111,20,178,1,1,24,72,168,336,0,0,25.351655,15.175671,41.999401,0,0,cmapss_fd002_0p3_frame.npz
sample_0112,cmapss_fd002,0.3,unit_0112,140,39,1,1,24,72,168,336,0,0,20.402325,14.888288,0.002,0,0,cmapss_fd002_0p3_frame.npz
sample_0113,cmapss_fd002,0.3,unit_0113,95,107,1,1,24,72,168,336,0,0,20.05303,14.793864,0.0001,0,0,cmapss_fd002_0p3_frame.npz
sample_0114,cmapss_fd002,0.3,unit_0114,80,15,0,0,24,72,168,336,0,0,22.252455,16.192838,19.9995,0,0,cmapss_fd002_0p3_frame.npz
sample_0115,cmapss_fd002,0.3,unit_0115,90,107,1,1,24,72,168,336,0,0,23.002745,14.731535,10.0009,0,0,cmapss_fd002_0p3_frame.npz
sample_0116,cmapss_fd002,0.3,unit_0116,55,179,1,1,24,72,168,336,0,0,24.401655,14.051047,25.0028,0,0,cmapss_fd002_0p3_frame.npz
sample_0117,cmapss_fd002,0.3,unit_0117,95,104,1,1,24,72,168,336,0,0,28.6023,13.275763,34.9991,0,0,cmapss_fd002_0p3_frame.npz
sample_0118,cmapss_fd002,0.3,unit_0118,50,20,0,0,24,72,168,336,0,0,28.35296,13.665775,25.003599,0,0,cmapss_fd002_0p3_frame.npz
sample_0119,cmapss_fd002,0.3,unit_0119,120,79,1,1,24,72,168,336,0,0,26.70367,14.474927,20.007099,0,0,cmapss_fd002_0p3_frame.npz
sample_0120,cmapss_fd002,0.3,unit_0120,80,122,1,1,24,72,168,336,0,0,27.204415,13.511376,10.0046,0,0,cmapss_fd002_0p3_frame.npz
sample_0121,cmapss_fd002,0.3,unit_0121,30,239,1,1,24,72,168,336,0,0,29.65308,14.524086,0.0029,0,0,cmapss_fd002_0p3_frame.npz
sample_0122,cmapss_fd002,0.3,unit_0122,100,85,1,1,24,72,168,336,0,0,21.50376,16.164341,41.999298,0,0,cmapss_fd002_0p3_frame.npz
sample_0123,cmapss_fd002,0.3,unit_0123,70,118,1,1,24,72,168,336,0,0,22.402815,14.952845,35.007999,0,0,cmapss_fd002_0p3_frame.npz
sample_0124,cmapss_fd002,0.3,unit_0124,145,60,1,1,24,72,168,336,0,0,22.90193,14.173416,35,0,0,cmapss_fd002_0p3_frame.npz
sample_0125,cmapss_fd002,0.3,unit_0125,135,53,1,1,24,72,168,336,0,0,20.15206,15.907224,10.005,0,0,cmapss_fd002_0p3_frame.npz
sample_0126,cmapss_fd002,0.3,unit_0126,45,129,1,1,24,72,168,336,0,0,23.303895,14.377523,25.005699,0,0,cmapss_fd002_0p3_frame.npz
sample_0127,cmapss_fd002,0.3,unit_0127,60,163,1,1,24,72,168,336,0,0,26.10247,13.248161,35.007999,0,0,cmapss_fd002_0p3_frame.npz
sample_0128,cmapss_fd002,0.3,unit_0128,115,77,1,1,24,72,168,336,0,0,18.652675,14.790023,25.004801,0,0,cmapss_fd002_0p3_frame.npz
sample_0129,cmapss_fd002,0.3,unit_0129,65,121,1,1,24,72,168,336,0,0,22.85254,15.193337,42.004902,0,0,cmapss_fd002_0p3_frame.npz
sample_0130,cmapss_fd002,0.3,unit_0130,110,116,1,1,24,72,168,336,0,0,26.252655,12.871352,41.9995,0,0,cmapss_fd002_0p3_frame.npz
sample_0131,cmapss_fd002,0.3,unit_0131,35,326,1,1,24,72,168,336,0,0,22.45211,13.916755,0.0028,0,0,cmapss_fd002_0p3_frame.npz
sample_0132,cmapss_fd002,0.3,unit_0132,190,92,1,1,24,72,168,336,0,0,15.551335,15.052342,42.001301,0,0,cmapss_fd002_0p3_frame.npz
sample_0133,cmapss_fd002,0.3,unit_0133,60,88,1,1,24,72,168,336,0,0,21.403455,15.568068,24.9995,0,0,cmapss_fd002_0p3_frame.npz
sample_0134,cmapss_fd002,0.3,unit_0134,205,32,1,1,24,72,168,336,0,0,20.90276,14.352421,20.001801,0,0,cmapss_fd002_0p3_frame.npz
sample_0135,cmapss_fd002,0.3,unit_0135,165,25,1,1,24,72,168,336,0,0,24.602105,15.379899,0.0021,0,0,cmapss_fd002_0p3_frame.npz
sample_0136,cmapss_fd002,0.3,unit_0136,175,23,1,1,24,72,168,336,0,0,24.35309,15.084286,42.0028,0,0,cmapss_fd002_0p3_frame.npz
sample_0137,cmapss_fd002,0.3,unit_0137,25,150,0,0,24,72,168,336,0,0,25.002825,14.78158,0.0002,0,0,cmapss_fd002_0p3_frame.npz
sample_0138,cmapss_fd002,0.3,unit_0138,175,122,1,1,24,72,168,336,0,0,27.90322,15.261126,20.005699,0,0,cmapss_fd002_0p3_frame.npz
sample_0139,cmapss_fd002,0.3,unit_0139,165,98,1,1,24,72,168,336,0,0,22.90233,14.174435,35.006699,0,0,cmapss_fd002_0p3_frame.npz
sample_0140,cmapss_fd002,0.3,unit_0140,60,85,1,1,24,72,168,336,0,0,17.052755,13.879202,42.002102,0,0,cmapss_fd002_0p3_frame.npz
sample_0141,cmapss_fd002,0.3,unit_0141,185,3,1,1,24,72,168,336,0,0,24.153585,14.259711,20.0047,0,0,cmapss_fd002_0p3_frame.npz
sample_0142,cmapss_fd002,0.3,unit_0142,80,262,1,1,24,72,168,336,0,0,27.85285,12.341941,41.9981,0,0,cmapss_fd002_0p3_frame.npz
sample_0143,cmapss_fd002,0.3,unit_0143,70,157,1,1,24,72,168,336,0,0,18.603275,14.909287,0.0007,0,0,cmapss_fd002_0p3_frame.npz
sample_0144,cmapss_fd002,0.3,unit_0144,225,22,1,1,24,72,168,336,0,0,22.303405,13.778173,20.0028,0,0,cmapss_fd002_0p3_frame.npz
sample_0145,cmapss_fd002,0.3,unit_0145,165,13,1,1,24,72,168,336,0,0,19.25311,15.865563,10.0034,0,0,cmapss_fd002_0p3_frame.npz
sample_0146,cmapss_fd002,0.3,unit_0146,150,129,1,1,24,72,168,336,0,0,23.253915,15.385396,42.0075,0,0,cmapss_fd002_0p3_frame.npz
sample_0147,cmapss_fd002,0.3,unit_0147,165,3,1,1,24,72,168,336,0,0,18.702225,13.754941,35.002602,0,0,cmapss_fd002_0p3_frame.npz
sample_0148,cmapss_fd002,0.3,unit_0148,25,251,1,1,24,72,168,336,0,0,27.352405,12.841608,20.0049,0,0,cmapss_fd002_0p3_frame.npz
sample_0149,cmapss_fd002,0.3,unit_0149,85,111,1,1,24,72,168,336,0,0,22.254165,14.219888,25.0068,0,0,cmapss_fd002_0p3_frame.npz
sample_0150,cmapss_fd002,0.3,unit_0150,65,171,1,1,24,72,168,336,0,0,31.553015,12.999132,25.0058,0,0,cmapss_fd002_0p3_frame.npz
sample_0151,cmapss_fd002,0.3,unit_0151,70,85,1,1,24,72,168,336,0,0,23.502655,15.852492,25.0007,0,0,cmapss_fd002_0p3_frame.npz
sample_0152,cmapss_fd002,0.3,unit_0152,55,101,1,1,24,72,168,336,0,0,26.852355,13.304088,19.999599,0,0,cmapss_fd002_0p3_frame.npz
sample_0153,cmapss_fd002,0.3,unit_0153,25,185,1,1,24,72,168,336,0,0,27.902705,12.120043,35.000702,0,0,cmapss_fd002_0p3_frame.npz
sample_0154,cmapss_fd002,0.3,unit_0154,190,22,1,1,24,72,168,336,0,0,27.70341,15.086126,10.0037,0,0,cmapss_fd002_0p3_frame.npz
sample_0155,cmapss_fd002,0.3,unit_0155,40,241,1,1,24,72,168,336,0,0,23.502685,14.448974,42.006901,0,0,cmapss_fd002_0p3_frame.npz
sample_0156,cmapss_fd002,0.3,unit_0156,145,74,0,0,24,72,168,336,0,0,23.052555,13.399428,42.001598,0,0,cmapss_fd002_0p3_frame.npz
sample_0157,cmapss_fd002,0.3,unit_0157,165,143,1,1,24,72,168,336,0,0,19.55159,15.529485,0.0005,0,0,cmapss_fd002_0p3_frame.npz
sample_0158,cmapss_fd002,0.3,unit_0158,35,161,1,1,24,72,168,336,0,0,25.252285,13.683022,34.998901,0,0,cmapss_fd002_0p3_frame.npz
sample_0159,cmapss_fd002,0.3,unit_0159,20,194,1,1,24,72,168,336,0,0,29.80278,12.847696,24.998899,0,0,cmapss_fd002_0p3_frame.npz
sample_0160,cmapss_fd002,0.3,unit_0160,80,85,1,1,24,72,168,336,0,0,20.55227,14.441229,10.0006,0,0,cmapss_fd002_0p3_frame.npz
sample_0161,cmapss_fd002,0.3,unit_0161,140,23,1,1,24,72,168,336,0,0,26.10389,12.66976,20.004,0,0,cmapss_fd002_0p3_frame.npz
sample_0162,cmapss_fd002,0.3,unit_0162,75,162,1,1,24,72,168,336,0,0,26.454235,14.458608,25.006701,0,0,cmapss_fd002_0p3_frame.npz
sample_0163,cmapss_fd002,0.3,unit_0163,140,22,1,1,24,72,168,336,0,0,23.90348,13.842858,42.0065,0,0,cmapss_fd002_0p3_frame.npz
sample_0164,cmapss_fd002,0.3,unit_0164,25,170,1,1,24,72,168,336,0,0,28.30403,14.739257,0.0003,0,0,cmapss_fd002_0p3_frame.npz
sample_0165,cmapss_fd002,0.3,unit_0165,35,272,1,1,24,72,168,336,0,0,24.30289,13.569233,9.9999,0,0,cmapss_fd002_0p3_frame.npz
