sample_id,dataset,censoring_rate,unit_id,anchor_time,duration,event,event_type,horizon_1,horizon_2,horizon_3,horizon_4,static_feature_1,static_feature_2,seq_feature_mean_1,seq_feature_std_1,seq_feature_last_1,missing_rate,padding_rate,source_frame
sample_0050,cmapss_fd001,0.3,unit_0050,95,101,1,1,24,72,168,336,0,0,0.000475,0.001968,0.0009,0,0,cmapss_fd001_0p3_frame.npz
sample_0051,cmapss_fd001,0.3,unit_0051,170,24,1,1,24,72,168,336,0,0,0.0002,0.002209,0.0018,0,0,cmapss_fd001_0p3_frame.npz
sample_0052,cmapss_fd001,0.3,unit_0052,60,110,1,1,24,72,168,336,0,0,-0.00006,0.002434,0.0013,0,0,cmapss_fd001_0p3_frame.npz
sample_0053,cmapss_fd001,0.3,unit_0053,30,217,1,1,24,72,168,336,0,0,0.00065,0.002251,0.0006,0,0,cmapss_fd001_0p3_frame.npz
sample_0054,cmapss_fd001,0.3,unit_0054,55,95,1,1,24,72,168,336,0,0,0.000565,0.001733,0.0011,0,0,cmapss_fd001_0p3_frame.npz
sample_0055,cmapss_fd001,0.3,unit_0055,90,105,1,1,24,72,168,336,0,0,-0.000695,0.002079,-0.0008,0,0,cmapss_fd001_0p3_frame.npz
sample_0056,cmapss_fd001,0.3,unit_0056,210,119,1,1,24,72,168,336,0,0,0.00002,0.002233,0.0012,0,0,cmapss_fd001_0p3_frame.npz
sample_0057,cmapss_fd001,0.3,unit_0057,55,98,1,1,24,72,168,336,0,0,0.000575,0.002152,-0.0011,0,0,cmapss_fd001_0p3_frame.npz
sample_0058,cmapss_fd001,0.3,unit_0058,35,175,1,1,24,72,168,336,0,0,0.0005,0.002019,0.0009,0,0,cmapss_fd001_0p3_frame.npz
sample_0059,cmapss_fd001,0.3,unit_0059,110,153,1,1,24,72,168,336,0,0,-0.00034,0.001684,0.0008,0,0,cmapss_fd001_0p3_frame.npz
sample_0060,cmapss_fd001,0.3,unit_0060,95,40,0,0,24,72,168,336,0,0,0.00027,0.002177,0.0041,0,0,cmapss_fd001_0p3_frame.npz
sample_0061,cmapss_fd001,0.3,unit_0061,60,119,1,1,24,72,168,336,0,0,0.000155,0.001842,-0.0021,0,0,cmapss_fd001_0p3_frame.npz
sample_0062,cmapss_fd001,0.3,unit_0062,40,32,0,0,24,72,168,336,0,0,0.00038,0.001929,0.0006,0,0,cmapss_fd001_0p3_frame.npz
sample_0063,cmapss_fd001,0.3,unit_0063,100,28,1,1,24,72,168,336,0,0,-0.00009,0.002282,-0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0064,cmapss_fd001,0.3,unit_0064,130,153,1,1,24,72,168,336,0,0,0.000025,0.002231,0.0019,0,0,cmapss_fd001_0p3_frame.npz
sample_0065,cmapss_fd001,0.3,unit_0065,255,23,1,1,24,72,168,336,0,0,0.000335,0.002477,0.0038,0,0,cmapss_fd001_0p3_frame.npz
sample_0066,cmapss_fd001,0.3,unit_0066,90,168,1,1,24,72,168,336,0,0,0.00135,0.001716,0.0016,0,0,cmapss_fd001_0p3_frame.npz
sample_0067,cmapss_fd001,0.3,unit_0067,80,233,1,1,24,72,168,336,0,0,-0.00035,0.002183,-0.0033,0,0,cmapss_fd001_0p3_frame.npz
sample_0068,cmapss_fd001,0.3,unit_0068,185,17,1,1,24,72,168,336,0,0,0.00007,0.001934,0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0069,cmapss_fd001,0.3,unit_0069,180,54,1,1,24,72,168,336,0,0,-0.00003,0.002551,0.0021,0,0,cmapss_fd001_0p3_frame.npz
sample_0070,cmapss_fd001,0.3,unit_0070,70,110,1,1,24,72,168,336,0,0,0.00035,0.001766,0.0039,0,0,cmapss_fd001_0p3_frame.npz
sample_0071,cmapss_fd001,0.3,unit_0071,35,157,1,1,24,72,168,336,0,0,-0.00021,0.002098,0.0003,0,0,cmapss_fd001_0p3_frame.npz
sample_0072,cmapss_fd001,0.3,unit_0072,115,80,1,1,24,72,168,336,0,0,-0.00042,0.00245,-0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0073,cmapss_fd001,0.3,unit_0073,25,140,0,0,24,72,168,336,0,0,0.000195,0.002551,-0.0018,0,0,cmapss_fd001_0p3_frame.npz
sample_0074,cmapss_fd001,0.3,unit_0074,40,97,1,1,24,72,168,336,0,0,-0.000305,0.002514,-0.0019,0,0,cmapss_fd001_0p3_frame.npz
sample_0075,cmapss_fd001,0.3,unit_0075,35,137,1,1,24,72,168,336,0,0,0.001035,0.002535,0.0023,0,0,cmapss_fd001_0p3_frame.npz
sample_0076,cmapss_fd001,0.3,unit_0076,145,35,1,1,24,72,168,336,0,0,0.000115,0.002531,-0,0,0,cmapss_fd001_0p3_frame.npz
sample_0077,cmapss_fd001,0.3,unit_0077,40,10,0,0,24,72,168,336,0,0,0.00091,0.001715,-0.0017,0,0,cmapss_fd001_0p3_frame.npz
sample_0078,cmapss_fd001,0.3,unit_0078,25,170,1,1,24,72,168,336,0,0,-0.00042,0.001853,0.0019,0,0,cmapss_fd001_0p3_frame.npz
sample_0079,cmapss_fd001,0.3,unit_0079,65,6,0,0,24,72,168,336,0,0,-0.00104,0.002291,0.0027,0,0,cmapss_fd001_0p3_frame.npz
sample_0080,cmapss_fd001,0.3,unit_0080,20,198,1,1,24,72,168,336,0,0,-0.000185,0.002621,0.0052,0,0,cmapss_fd001_0p3_frame.npz
sample_0081,cmapss_fd001,0.3,unit_0081,100,213,1,1,24,72,168,336,0,0,-0.0002,0.001421,-0.0023,0,0,cmapss_fd001_0p3_frame.npz
sample_0082,cmapss_fd001,0.3,unit_0082,75,124,1,1,24,72,168,336,0,0,0.000055,0.002245,-0.0011,0,0,cmapss_fd001_0p3_frame.npz
sample_0083,cmapss_fd001,0.3,unit_0083,75,134,1,1,24,72,168,336,0,0,0.000605,0.002426,0.002,0,0,cmapss_fd001_0p3_frame.npz
sample_0084,cmapss_fd001,0.3,unit_0084,110,85,1,1,24,72,168,336,0,0,-0.000255,0.002233,0.0013,0,0,cmapss_fd001_0p3_frame.npz
sample_0085,cmapss_fd001,0.3,unit_0085,35,164,1,1,24,72,168,336,0,0,0.00084,0.002103,0.0022,0,0,cmapss_fd001_0p3_frame.npz
sample_0086,cmapss_fd001,0.3,unit_0086,55,135,1,1,24,72,168,336,0,0,0.000325,0.002468,-0.0017,0,0,cmapss_fd001_0p3_frame.npz
sample_0087,cmapss_fd001,0.3,unit_0087,55,128,1,1,24,72,168,336,0,0,-0.000735,0.001689,-0.004,0,0,cmapss_fd001_0p3_frame.npz
sample_0088,cmapss_fd001,0.3,unit_0088,35,63,0,0,24,72,168,336,0,0,0.000385,0.002393,-0.0003,0,0,cmapss_fd001_0p3_frame.npz
sample_0089,cmapss_fd001,0.3,unit_0089,40,155,1,1,24,72,168,336,0,0,-0.00023,0.00248,0.005,0,0,cmapss_fd001_0p3_frame.npz
sample_0090,cmapss_fd001,0.3,unit_0090,45,156,1,1,24,72,168,336,0,0,0.000015,0.002362,0.0007,0,0,cmapss_fd001_0p3_frame.npz
sample_0091,cmapss_fd001,0.3,unit_0091,80,175,1,1,24,72,168,336,0,0,-0.001045,0.002404,-0.0032,0,0,cmapss_fd001_0p3_frame.npz
sample_0092,cmapss_fd001,0.3,unit_0092,120,10,0,0,24,72,168,336,0,0,-0.000985,0.001936,-0.001,0,0,cmapss_fd001_0p3_frame.npz
sample_0093,cmapss_fd001,0.3,unit_0093,40,194,1,1,24,72,168,336,0,0,0.000235,0.001131,0.0006,0,0,cmapss_fd001_0p3_frame.npz
sample_0094,cmapss_fd001,0.3,unit_0094,115,73,1,1,24,72,168,336,0,0,0.000275,0.002153,-0.0013,0,0,cmapss_fd001_0p3_frame.npz
sample_0095,cmapss_fd001,0.3,unit_0095,70,89,1,1,24,72,168,336,0,0,0.000365,0.001588,-0.001,0,0,cmapss_fd001_0p3_frame.npz
sample_0096,cmapss_fd001,0.3,unit_0096,140,73,1,1,24,72,168,336,0,0,0.00041,0.001606,0.0044,0,0,cmapss_fd001_0p3_frame.npz
sample_0097,cmapss_fd001,0.3,unit_0097,235,5,0,0,24,72,168,336,0,0,-0.000095,0.001828,0.0002,0,0,cmapss_fd001_0p3_frame.npz
sample_0098,cmapss_fd001,0.3,unit_0098,70,101,1,1,24,72,168,336,0,0,-0.000255,0.001839,0.0046,0,0,cmapss_fd001_0p3_frame.npz
sample_0099,cmapss_fd001,0.3,unit_0099,145,65,1,1,24,72,168,336,0,0,0.000375,0.00248,0.0011,0,0,cmapss_fd001_0p3_frame.npz
sample_0100,cmapss_fd001,0.3,unit_0100,125,147,1,1,24,72,168,336,0,0,-0.000135,0.001742,0.0001,0,0,cmapss_fd001_0p3_frame.npz
sample_0101,cmapss_fd001,0.3,unit_0101,90,141,1,1,24,72,168,336,0,0,-0.00015,0.001845,-0.001,0,0,cmapss_fd001_0p3_frame.npz
sample_0102,cmapss_fd001,0.3,unit_0102,50,130,1,1,24,72,168,336,0,0,-0.00048,0.0026,-0.0034,0,0,cmapss_fd001_0p3_frame.npz
sample_0103,cmapss_fd001,0.3,unit_0103,130,79,1,1,24,72,168,336,0,0,-0.0002,0.00217,0.0019,0,0,cmapss_fd001_0p3_frame.npz
sample_0104,cmapss_fd001,0.3,unit_0104,55,98,1,1,24,72,168,336,0,0,0.000495,0.002135,0.0022,0,0,cmapss_fd001_0p3_frame.npz
sample_0105,cmapss_fd001,0.3,unit_0105,70,143,1,1,24,72,168,336,0,0,-0.00016,0.001825,-0.002,0,0,cmapss_fd001_0p3_frame.npz
sample_0106,cmapss_fd001,0.3,unit_0106,100,114,1,1,24,72,168,336,0,0,-0.00071,0.002314,0.0047,0,0,cmapss_fd001_0p3_frame.npz
sample_0107,cmapss_fd001,0.3,unit_0107,120,34,1,1,24,72,168,336,0,0,0.000605,0.002301,0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0108,cmapss_fd001,0.3,unit_0108,50,172,1,1,24,72,168,336,0,0,0.00011,0.002133,0.001,0,0,cmapss_fd001_0p3_frame.npz
sample_0109,cmapss_fd001,0.3,unit_0109,95,63,1,1,24,72,168,336,0,0,0.00057,0.002353,-0.0013,0,0,cmapss_fd001_0p3_frame.npz
sample_0110,cmapss_fd001,0.3,unit_0110,50,20,0,0,24,72,168,336,0,0,0.000325,0.002502,0.003,0,0,cmapss_fd001_0p3_frame.npz
sample_0111,cmapss_fd001,0.3,unit_0111,65,130,1,1,24,72,168,336,0,0,-0.000395,0.00182,0.0003,0,0,cmapss_fd001_0p3_frame.npz
sample_0112,cmapss_fd001,0.3,unit_0112,60,69,0,0,24,72,168,336,0,0,-0.000195,0.001853,-0.0004,0,0,cmapss_fd001_0p3_frame.npz
sample_0113,cmapss_fd001,0.3,unit_0113,105,63,1,1,24,72,168,336,0,0,0.00015,0.001937,0.0017,0,0,cmapss_fd001_0p3_frame.npz
sample_0114,cmapss_fd001,0.3,unit_0114,20,3,0,0,24,72,168,336,0,0,-0.00034,0.002866,0.0049,0,0,cmapss_fd001_0p3_frame.npz
sample_0115,cmapss_fd001,0.3,unit_0115,140,7,1,1,24,72,168,336,0,0,-0.0001,0.002292,0.0005,0,0,cmapss_fd001_0p3_frame.npz
sample_0116,cmapss_fd001,0.3,unit_0116,60,163,1,1,24,72,168,336,0,0,0.000395,0.002264,0.0026,0,0,cmapss_fd001_0p3_frame.npz
sample_0117,cmapss_fd001,0.3,unit_0117,35,150,1,1,24,72,168,336,0,0,0.000135,0.002252,-0.0002,0,0,cmapss_fd001_0p3_frame.npz
sample_0118,cmapss_fd001,0.3,unit_0118,125,30,1,1,24,72,168,336,0,0,-0.00085,0.002135,0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0119,cmapss_fd001,0.3,unit_0119,90,76,1,1,24,72,168,336,0,0,-0.000575,0.00217,-0.0012,0,0,cmapss_fd001_0p3_frame.npz
sample_0120,cmapss_fd001,0.3,unit_0120,40,97,0,0,24,72,168,336,0,0,-0.00034,0.001501,-0.0007,0,0,cmapss_fd001_0p3_frame.npz
sample_0121,cmapss_fd001,0.3,unit_0121,45,148,1,1,24,72,168,336,0,0,0.000715,0.001737,0.0006,0,0,cmapss_fd001_0p3_frame.npz
sample_0122,cmapss_fd001,0.3,unit_0122,40,182,1,1,24,72,168,336,0,0,-0.000505,0.001953,-0.0022,0,0,cmapss_fd001_0p3_frame.npz
sample_0123,cmapss_fd001,0.3,unit_0123,20,29,0,0,24,72,168,336,0,0,-0.000585,0.002064,-0.0019,0,0,cmapss_fd001_0p3_frame.npz
sample_0124,cmapss_fd001,0.3,unit_0124,120,68,1,1,24,72,168,336,0,0,-0.000165,0.001732,-0.0014,0,0,cmapss_fd001_0p3_frame.npz
sample_0125,cmapss_fd001,0.3,unit_0125,85,113,1,1,24,72,168,336,0,0,-0.00035,0.002266,-0.0007,0,0,cmapss_fd001_0p3_frame.npz
sample_0126,cmapss_fd001,0.3,unit_0126,45,170,1,1,24,72,168,336,0,0,-0.0011,0.002077,-0.0016,0,0,cmapss_fd001_0p3_frame.npz
sample_0127,cmapss_fd001,0.3,unit_0127,185,3,1,1,24,72,168,336,0,0,-0.000425,0.002318,0.0007,0,0,cmapss_fd001_0p3_frame.npz
sample_0128,cmapss_fd001,0.3,unit_0128,110,75,1,1,24,72,168,336,0,0,0.00011,0.002235,-0.0026,0,0,cmapss_fd001_0p3_frame.npz
sample_0129,cmapss_fd001,0.3,unit_0129,115,25,0,0,24,72,168,336,0,0,0.000215,0.002065,0.002,0,0,cmapss_fd001_0p3_frame.npz
sample_0130,cmapss_fd001,0.3,unit_0130,145,143,1,1,24,72,168,336,0,0,-0.000015,0.00208,-0.0013,0,0,cmapss_fd001_0p3_frame.npz
sample_0131,cmapss_fd001,0.3,unit_0131,25,138,1,1,24,72,168,336,0,0,0.00069,0.00185,-0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0132,cmapss_fd001,0.3,unit_0132,215,126,1,1,24,72,168,336,0,0,-0.00039,0.002216,0.0035,0,0,cmapss_fd001_0p3_frame.npz
sample_0133,cmapss_fd001,0.3,unit_0133,180,11,1,1,24,72,168,336,0,0,-0.000025,0.001399,0.0006,0,0,cmapss_fd001_0p3_frame.npz
sample_0134,cmapss_fd001,0.3,unit_0134,20,115,1,1,24,72,168,336,0,0,-0.000535,0.001761,-0.001,0,0,cmapss_fd001_0p3_frame.npz
sample_0135,cmapss_fd001,0.3,unit_0135,55,49,0,0,24,72,168,336,0,0,0.000205,0.0017,0.0013,0,0,cmapss_fd001_0p3_frame.npz
sample_0136,cmapss_fd001,0.3,unit_0136,105,74,1,1,24,72,168,336,0,0,0.000795,0.001885,-0.0022,0,0,cmapss_fd001_0p3_frame.npz
sample_0137,cmapss_fd001,0.3,unit_0137,25,173,1,1,24,72,168,336,0,0,-0.000215,0.001828,0.0019,0,0,cmapss_fd001_0p3_frame.npz
sample_0138,cmapss_fd001,0.3,unit_0138,135,80,1,1,24,72,168,336,0,0,-0.00017,0.0024,-0.0024,0,0,cmapss_fd001_0p3_frame.npz
sample_0139,cmapss_fd001,0.3,unit_0139,245,38,1,1,24,72,168,336,0,0,0.000035,0.002092,-0.0039,0,0,cmapss_fd001_0p3_frame.npz
sample_0140,cmapss_fd001,0.3,unit_0140,30,103,0,0,24,72,168,336,0,0,-0.000215,0.002384,0.0008,0,0,cmapss_fd001_0p3_frame.npz
sample_0141,cmapss_fd001,0.3,unit_0141,25,133,1,1,24,72,168,336,0,0,0.00021,0.001945,0.0021,0,0,cmapss_fd001_0p3_frame.npz
sample_0142,cmapss_fd001,0.3,unit_0142,35,146,1,1,24,72,168,336,0,0,-0.001,0.002078,-0.0018,0,0,cmapss_fd001_0p3_frame.npz
sample_0143,cmapss_fd001,0.3,unit_0143,115,87,1,1,24,72,168,336,0,0,-0.000365,0.001915,-0.0007,0,0,cmapss_fd001_0p3_frame.npz
sample_0144,cmapss_fd001,0.3,unit_0144,135,2,1,1,24,72,168,336,0,0,0.00015,0.001658,-0.0023,0,0,cmapss_fd001_0p3_frame.npz
sample_0145,cmapss_fd001,0.3,unit_0145,25,154,1,1,24,72,168,336,0,0,-0.00034,0.00264,-0.0046,0,0,cmapss_fd001_0p3_frame.npz
sample_0146,cmapss_fd001,0.3,unit_0146,100,130,1,1,24,72,168,336,0,0,-0.000375,0.00249,0.0017,0,0,cmapss_fd001_0p3_frame.npz
sample_0147,cmapss_fd001,0.3,unit_0147,20,180,1,1,24,72,168,336,0,0,0.00036,0.002417,-0.0009,0,0,cmapss_fd001_0p3_frame.npz
sample_0148,cmapss_fd001,0.3,unit_0148,20,194,1,1,24,72,168,336,0,0,-0.00059,0.002388,0.0016,0,0,cmapss_fd001_0p3_frame.npz
sample_0149,cmapss_fd001,0.3,unit_0149,120,98,1,1,24,72,168,336,0,0,0.00019,0.001951,0.0029,0,0,cmapss_fd001_0p3_frame.npz
sample_0150,cmapss_fd001,0.3,unit_0150,105,108,1,1,24,72,168,336,0,0,-0.00042,0.002065,0.0017,0,0,cmapss_fd001_0p3_frame.npz
sample_0151,cmapss_fd001,0.3,unit_0151,55,155,1,1,24,72,168,336,0,0,-0.00015,0.001701,0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0152,cmapss_fd001,0.3,unit_0152,185,9,1,1,24,72,168,336,0,0,0.00016,0.00192,-0.0015,0,0,cmapss_fd001_0p3_frame.npz
sample_0153,cmapss_fd001,0.3,unit_0153,60,49,0,0,24,72,168,336,0,0,0.00088,0.001709,0.0003,0,0,cmapss_fd001_0p3_frame.npz
sample_0154,cmapss_fd001,0.3,unit_0154,140,23,1,1,24,72,168,336,0,0,-0.0002,0.002373,0.0003,0,0,cmapss_fd001_0p3_frame.npz
sample_0155,cmapss_fd001,0.3,unit_0155,160,101,1,1,24,72,168,336,0,0,0.000315,0.002315,0.0009,0,0,cmapss_fd001_0p3_frame.npz
sample_0156,cmapss_fd001,0.3,unit_0156,85,129,1,1,24,72,168,336,0,0,-0.000585,0.001703,0.0034,0,0,cmapss_fd001_0p3_frame.npz
sample_0157,cmapss_fd001,0.3,unit_0157,50,167,1,1,24,72,168,336,0,0,-0.00003,0.002801,0.0056,0,0,cmapss_fd001_0p3_frame.npz
sample_0158,cmapss_fd001,0.3,unit_0158,20,2,0,0,24,72,168,336,0,0,-0.000115,0.001479,-0.0003,0,0,cmapss_fd001_0p3_frame.npz
sample_0159,cmapss_fd001,0.3,unit_0159,85,121,1,1,24,72,168,336,0,0,0.000035,0.00165,0.0007,0,0,cmapss_fd001_0p3_frame.npz
sample_0160,cmapss_fd001,0.3,unit_0160,45,102,1,1,24,72,168,336,0,0,-0.000615,0.002875,-0.0002,0,0,cmapss_fd001_0p3_frame.npz
sample_0161,cmapss_fd001,0.3,unit_0161,25,157,0,0,24,72,168,336,0,0,0.000425,0.001179,-0.0003,0,0,cmapss_fd001_0p3_frame.npz
sample_0162,cmapss_fd001,0.3,unit_0162,75,12,0,0,24,72,168,336,0,0,-0,0.00196,0.0008,0,0,cmapss_fd001_0p3_frame.npz
sample_0163,cmapss_fd001,0.3,unit_0163,40,107,1,1,24,72,168,336,0,0,-0.000355,0.001896,0.0023,0,0,cmapss_fd001_0p3_frame.npz
sample_0164,cmapss_fd001,0.3,unit_0164,30,158,1,1,24,72,168,336,0,0,-0.000335,0.002536,0.0001,0,0,cmapss_fd001_0p3_frame.npz
