sample_id,dataset,censoring_rate,unit_id,anchor_time,duration,event,event_type,horizon_1,horizon_2,horizon_3,horizon_4,static_feature_1,static_feature_2,seq_feature_mean_1,seq_feature_std_1,seq_feature_last_1,missing_rate,padding_rate,source_frame
sample_0039,cmapss_fd002,0,unit_0039,120,77,1,1,24,72,168,336,0,0,27.254085,12.735606,35.007099,0,0,cmapss_fd002_0_frame.npz
sample_0040,cmapss_fd002,0,unit_0040,260,21,1,1,24,72,168,336,0,0,22.35312,14.864364,19.9986,0,0,cmapss_fd002_0_frame.npz
sample_0041,cmapss_fd002,0,unit_0041,70,81,1,1,24,72,168,336,0,0,23.751885,14.770857,20.001101,0,0,cmapss_fd002_0_frame.npz
sample_0042,cmapss_fd002,0,unit_0042,210,34,1,1,24,72,168,336,0,0,26.30254,16.701601,42.007,0,0,cmapss_fd002_0_frame.npz
sample_0043,cmapss_fd002,0,unit_0043,195,68,1,1,24,72,168,336,0,0,27.652365,11.489677,34.998901,0,0,cmapss_fd002_0_frame.npz
sample_0044,cmapss_fd002,0,unit_0044,205,4,1,1,24,72,168,336,0,0,26.352985,14.093725,35.003601,0,0,cmapss_fd002_0_frame.npz
sample_0045,cmapss_fd002,0,unit_0045,235,97,1,1,24,72,168,336,0,0,24.752345,15.481929,0.0012,0,0,cmapss_fd002_0_frame.npz
sample_0046,cmapss_fd002,0,unit_0046,80,122,1,1,24,72,168,336,0,0,27.204415,13.511376,10.0046,0,0,cmapss_fd002_0_frame.npz
sample_0047,cmapss_fd002,0,unit_0047,110,44,1,1,24,72,168,336,0,0,24.601755,15.85927,42.003399,0,0,cmapss_fd002_0_frame.npz
sample_0048,cmapss_fd002,0,unit_0048,40,126,1,1,24,72,168,336,0,0,23.50289,15.370863,0.002,0,0,cmapss_fd002_0_frame.npz
sample_0049,cmapss_fd002,0,unit_0049,100,88,1,1,24,72,168,336,0,0,28.90329,15.202258,42.005901,0,0,cmapss_fd002_0_frame.npz
sample_0050,cmapss_fd002,0,unit_0050,110,251,1,1,24,72,168,336,0,0,26.703355,14.732071,25.002399,0,0,cmapss_fd002_0_frame.npz
sample_0051,cmapss_fd002,0,unit_0051,155,16,1,1,24,72,168,336,0,0,24.35283,13.964818,10.0047,0,0,cmapss_fd002_0_frame.npz
sample_0052,cmapss_fd002,0,unit_0052,20,226,1,1,24,72,168,336,0,0,23.0023,14.211855,10.0078,0,0,cmapss_fd002_0_frame.npz
sample_0053,cmapss_fd002,0,unit_0053,70,120,1,1,24,72,168,336,0,0,22.352815,9.742952,10.0022,0,0,cmapss_fd002_0_frame.npz
sample_0054,cmapss_fd002,0,unit_0054,110,178,1,1,24,72,168,336,0,0,31.10254,9.847659,42.002998,0,0,cmapss_fd002_0_frame.npz
sample_0055,cmapss_fd002,0,unit_0055,160,33,1,1,24,72,168,336,0,0,22.80156,13.775637,20.001801,0,0,cmapss_fd002_0_frame.npz
sample_0056,cmapss_fd002,0,unit_0056,185,82,1,1,24,72,168,336,0,0,23.503395,14.534698,35.0051,0,0,cmapss_fd002_0_frame.npz
sample_0057,cmapss_fd002,0,unit_0057,40,125,1,1,24,72,168,336,0,0,23.70285,16.223915,20.000401,0,0,cmapss_fd002_0_frame.npz
sample_0058,cmapss_fd002,0,unit_0058,60,130,1,1,24,72,168,336,0,0,25.453295,16.762808,0.0009,0,0,cmapss_fd002_0_frame.npz
sample_0059,cmapss_fd002,0,unit_0059,135,63,1,1,24,72,168,336,0,0,30.352745,12.220092,10.0072,0,0,cmapss_fd002_0_frame.npz
sample_0060,cmapss_fd002,0,unit_0060,140,43,1,1,24,72,168,336,0,0,24.60215,13.929725,10.0011,0,0,cmapss_fd002_0_frame.npz
sample_0061,cmapss_fd002,0,unit_0061,195,36,1,1,24,72,168,336,0,0,26.35314,14.702077,20.0009,0,0,cmapss_fd002_0_frame.npz
sample_0062,cmapss_fd002,0,unit_0062,295,83,1,1,24,72,168,336,0,0,21.252555,15.514943,0.0007,0,0,cmapss_fd002_0_frame.npz
sample_0063,cmapss_fd002,0,unit_0063,175,97,1,1,24,72,168,336,0,0,22.052405,13.49593,41.999199,0,0,cmapss_fd002_0_frame.npz
sample_0064,cmapss_fd002,0,unit_0064,70,177,1,1,24,72,168,336,0,0,27.30349,14.501312,42.001598,0,0,cmapss_fd002_0_frame.npz
sample_0065,cmapss_fd002,0,unit_0065,100,171,1,1,24,72,168,336,0,0,26.003715,13.229158,34.998798,0,0,cmapss_fd002_0_frame.npz
sample_0066,cmapss_fd002,0,unit_0066,145,69,1,1,24,72,168,336,0,0,27.001805,12.226567,20.004,0,0,cmapss_fd002_0_frame.npz
sample_0067,cmapss_fd002,0,unit_0067,70,104,1,1,24,72,168,336,0,0,28.80252,13.734507,25.006901,0,0,cmapss_fd002_0_frame.npz
sample_0068,cmapss_fd002,0,unit_0068,50,231,1,1,24,72,168,336,0,0,24.601035,14.715508,24.999599,0,0,cmapss_fd002_0_frame.npz
sample_0069,cmapss_fd002,0,unit_0069,40,216,1,1,24,72,168,336,0,0,26.35244,14.530763,10.0068,0,0,cmapss_fd002_0_frame.npz
sample_0070,cmapss_fd002,0,unit_0070,90,154,1,1,24,72,168,336,0,0,29.55264,15.038366,34.999802,0,0,cmapss_fd002_0_frame.npz
sample_0071,cmapss_fd002,0,unit_0071,50,161,1,1,24,72,168,336,0,0,18.653325,15.613439,42.007099,0,0,cmapss_fd002_0_frame.npz
sample_0072,cmapss_fd002,0,unit_0072,240,102,1,1,24,72,168,336,0,0,19.45314,14.207957,10.0074,0,0,cmapss_fd002_0_frame.npz
sample_0073,cmapss_fd002,0,unit_0073,30,118,1,1,24,72,168,336,0,0,19.952575,11.604279,20.002899,0,0,cmapss_fd002_0_frame.npz
sample_0074,cmapss_fd002,0,unit_0074,170,41,1,1,24,72,168,336,0,0,29.153625,13.613482,42.005402,0,0,cmapss_fd002_0_frame.npz
sample_0075,cmapss_fd002,0,unit_0075,100,199,1,1,24,72,168,336,0,0,22.65277,15.035116,42.003201,0,0,cmapss_fd002_0_frame.npz
sample_0076,cmapss_fd002,0,unit_0076,200,39,1,1,24,72,168,336,0,0,23.552055,12.499828,42.007099,0,0,cmapss_fd002_0_frame.npz
sample_0077,cmapss_fd002,0,unit_0077,110,177,1,1,24,72,168,336,0,0,21.251995,15.911728,20.0079,0,0,cmapss_fd002_0_frame.npz
sample_0078,cmapss_fd002,0,unit_0078,100,118,1,1,24,72,168,336,0,0,28.302565,15.881643,42.004299,0,0,cmapss_fd002_0_frame.npz
sample_0079,cmapss_fd002,0,unit_0079,50,104,1,1,24,72,168,336,0,0,26.852615,15.067529,35.0056,0,0,cmapss_fd002_0_frame.npz
sample_0080,cmapss_fd002,0,unit_0080,145,79,1,1,24,72,168,336,0,0,22.40319,15.525678,10.0013,0,0,cmapss_fd002_0_frame.npz
sample_0081,cmapss_fd002,0,unit_0081,140,105,1,1,24,72,168,336,0,0,24.40309,12.548651,25.0009,0,0,cmapss_fd002_0_frame.npz
sample_0082,cmapss_fd002,0,unit_0082,155,74,1,1,24,72,168,336,0,0,23.752585,13.718437,9.9996,0,0,cmapss_fd002_0_frame.npz
sample_0083,cmapss_fd002,0,unit_0083,105,105,1,1,24,72,168,336,0,0,27.052255,15.497455,42.000198,0,0,cmapss_fd002_0_frame.npz
sample_0084,cmapss_fd002,0,unit_0084,140,59,1,1,24,72,168,336,0,0,21.653075,15.58357,35.002399,0,0,cmapss_fd002_0_frame.npz
sample_0085,cmapss_fd002,0,unit_0085,200,34,1,1,24,72,168,336,0,0,18.502915,16.469871,42.005699,0,0,cmapss_fd002_0_frame.npz
sample_0086,cmapss_fd002,0,unit_0086,35,247,1,1,24,72,168,336,0,0,19.752015,17.239513,0.0003,0,0,cmapss_fd002_0_frame.npz
sample_0087,cmapss_fd002,0,unit_0087,150,52,1,1,24,72,168,336,0,0,20.55303,15.924287,0.0016,0,0,cmapss_fd002_0_frame.npz
sample_0088,cmapss_fd002,0,unit_0088,230,43,1,1,24,72,168,336,0,0,18.75262,16.528574,0.002,0,0,cmapss_fd002_0_frame.npz
sample_0089,cmapss_fd002,0,unit_0089,205,39,1,1,24,72,168,336,0,0,21.50398,15.930828,42.007301,0,0,cmapss_fd002_0_frame.npz
sample_0090,cmapss_fd002,0,unit_0090,120,82,1,1,24,72,168,336,0,0,27.05281,12.515379,0.0025,0,0,cmapss_fd002_0_frame.npz
sample_0091,cmapss_fd002,0,unit_0091,100,67,1,1,24,72,168,336,0,0,30.203035,12.760347,20.0063,0,0,cmapss_fd002_0_frame.npz
sample_0092,cmapss_fd002,0,unit_0092,90,120,1,1,24,72,168,336,0,0,26.052335,12.63895,0.0014,0,0,cmapss_fd002_0_frame.npz
sample_0093,cmapss_fd002,0,unit_0093,45,242,1,1,24,72,168,336,0,0,28.053965,14.493124,10.0052,0,0,cmapss_fd002_0_frame.npz
sample_0094,cmapss_fd002,0,unit_0094,55,277,1,1,24,72,168,336,0,0,26.45328,14.458882,0.0006,0,0,cmapss_fd002_0_frame.npz
sample_0095,cmapss_fd002,0,unit_0095,65,277,1,1,24,72,168,336,0,0,28.2025,12.735071,42.006302,0,0,cmapss_fd002_0_frame.npz
sample_0096,cmapss_fd002,0,unit_0096,80,143,1,1,24,72,168,336,0,0,15.703905,14.139766,10.0064,0,0,cmapss_fd002_0_frame.npz
sample_0097,cmapss_fd002,0,unit_0097,20,191,1,1,24,72,168,336,0,0,21.052735,14.326795,35.000999,0,0,cmapss_fd002_0_frame.npz
sample_0098,cmapss_fd002,0,unit_0098,25,234,1,1,24,72,168,336,0,0,23.503125,14.449144,42.003502,0,0,cmapss_fd002_0_frame.npz
sample_0099,cmapss_fd002,0,unit_0099,80,169,1,1,24,72,168,336,0,0,23.554085,13.087322,42.002998,0,0,cmapss_fd002_0_frame.npz
sample_0100,cmapss_fd002,0,unit_0100,175,66,1,1,24,72,168,336,0,0,24.85264,14.419647,10.003,0,0,cmapss_fd002_0_frame.npz
sample_0101,cmapss_fd002,0,unit_0101,50,243,1,1,24,72,168,336,0,0,27.55354,10.214078,35.0014,0,0,cmapss_fd002_0_frame.npz
sample_0102,cmapss_fd002,0,unit_0102,30,236,1,1,24,72,168,336,0,0,23.75242,14.515318,9.998,0,0,cmapss_fd002_0_frame.npz
sample_0103,cmapss_fd002,0,unit_0103,55,261,1,1,24,72,168,336,0,0,22.002635,15.396115,0.0013,0,0,cmapss_fd002_0_frame.npz
sample_0104,cmapss_fd002,0,unit_0104,45,157,1,1,24,72,168,336,0,0,24.353785,15.892206,10.0031,0,0,cmapss_fd002_0_frame.npz
sample_0105,cmapss_fd002,0,unit_0105,35,159,1,1,24,72,168,336,0,0,23.25221,14.720836,42.007401,0,0,cmapss_fd002_0_frame.npz
sample_0106,cmapss_fd002,0,unit_0106,65,106,1,1,24,72,168,336,0,0,21.752505,14.634787,20.003,0,0,cmapss_fd002_0_frame.npz
sample_0107,cmapss_fd002,0,unit_0107,55,142,1,1,24,72,168,336,0,0,19.05297,15.426367,0.0015,0,0,cmapss_fd002_0_frame.npz
sample_0108,cmapss_fd002,0,unit_0108,230,39,1,1,24,72,168,336,0,0,24.802125,12.33256,42.006901,0,0,cmapss_fd002_0_frame.npz
sample_0109,cmapss_fd002,0,unit_0109,100,85,1,1,24,72,168,336,0,0,22.75147,15.722792,34.999199,0,0,cmapss_fd002_0_frame.npz
sample_0110,cmapss_fd002,0,unit_0110,85,133,1,1,24,72,168,336,0,0,20.45272,14.386052,0.0007,0,0,cmapss_fd002_0_frame.npz
sample_0111,cmapss_fd002,0,unit_0111,270,38,1,1,24,72,168,336,0,0,27.90274,12.324872,35.002998,0,0,cmapss_fd002_0_frame.npz
sample_0112,cmapss_fd002,0,unit_0112,55,106,1,1,24,72,168,336,0,0,20.55241,14.442179,35.002701,0,0,cmapss_fd002_0_frame.npz
sample_0113,cmapss_fd002,0,unit_0113,30,142,1,1,24,72,168,336,0,0,27.25216,13.95371,10.0021,0,0,cmapss_fd002_0_frame.npz
sample_0114,cmapss_fd002,0,unit_0114,35,208,1,1,24,72,168,336,0,0,28.103165,12.829666,42.003101,0,0,cmapss_fd002_0_frame.npz
sample_0115,cmapss_fd002,0,unit_0115,145,128,1,1,24,72,168,336,0,0,27.0024,13.490559,19.9995,0,0,cmapss_fd002_0_frame.npz
sample_0116,cmapss_fd002,0,unit_0116,185,9,1,1,24,72,168,336,0,0,27.153045,12.427517,25.006701,0,0,cmapss_fd002_0_frame.npz
sample_0117,cmapss_fd002,0,unit_0117,105,168,1,1,24,72,168,336,0,0,25.652895,12.889089,35.0023,0,0,cmapss_fd002_0_frame.npz
sample_0118,cmapss_fd002,0,unit_0118,305,4,1,1,24,72,168,336,0,0,17.55321,15.504491,10.0057,0,0,cmapss_fd002_0_frame.npz
sample_0119,cmapss_fd002,0,unit_0119,30,110,1,1,24,72,168,336,0,0,32.503135,12.777485,42.0023,0,0,cmapss_fd002_0_frame.npz
sample_0120,cmapss_fd002,0,unit_0120,205,4,1,1,24,72,168,336,0,0,27.9529,14.489178,35.001099,0,0,cmapss_fd002_0_frame.npz
sample_0121,cmapss_fd002,0,unit_0121,65,222,1,1,24,72,168,336,0,0,22.35278,16.230968,25.005301,0,0,cmapss_fd002_0_frame.npz
sample_0122,cmapss_fd002,0,unit_0122,20,157,1,1,24,72,168,336,0,0,24.403345,12.842419,25.0079,0,0,cmapss_fd002_0_frame.npz
sample_0123,cmapss_fd002,0,unit_0123,50,97,1,1,24,72,168,336,0,0,24.5025,14.941988,41.998798,0,0,cmapss_fd002_0_frame.npz
sample_0124,cmapss_fd002,0,unit_0124,45,320,1,1,24,72,168,336,0,0,21.051845,13.70128,0.0023,0,0,cmapss_fd002_0_frame.npz
sample_0125,cmapss_fd002,0,unit_0125,20,176,1,1,24,72,168,336,0,0,23.602425,15.724032,42.003201,0,0,cmapss_fd002_0_frame.npz
sample_0126,cmapss_fd002,0,unit_0126,185,41,1,1,24,72,168,336,0,0,21.05439,13.048167,10.0061,0,0,cmapss_fd002_0_frame.npz
sample_0127,cmapss_fd002,0,unit_0127,125,50,1,1,24,72,168,336,0,0,29.752745,14.600895,25.000601,0,0,cmapss_fd002_0_frame.npz
sample_0128,cmapss_fd002,0,unit_0128,50,122,1,1,24,72,168,336,0,0,25.90307,13.304061,34.998199,0,0,cmapss_fd002_0_frame.npz
sample_0129,cmapss_fd002,0,unit_0129,20,160,1,1,24,72,168,336,0,0,28.50278,12.795585,0.0024,0,0,cmapss_fd002_0_frame.npz
sample_0130,cmapss_fd002,0,unit_0130,115,152,1,1,24,72,168,336,0,0,23.402105,13.518254,34.998001,0,0,cmapss_fd002_0_frame.npz
sample_0131,cmapss_fd002,0,unit_0131,70,185,1,1,24,72,168,336,0,0,22.902485,15.02988,0.0004,0,0,cmapss_fd002_0_frame.npz
sample_0132,cmapss_fd002,0,unit_0132,30,211,1,1,24,72,168,336,0,0,25.701865,13.852861,25.0054,0,0,cmapss_fd002_0_frame.npz
sample_0133,cmapss_fd002,0,unit_0133,100,201,1,1,24,72,168,336,0,0,26.152435,13.972389,24.998301,0,0,cmapss_fd002_0_frame.npz
sample_0134,cmapss_fd002,0,unit_0134,100,126,1,1,24,72,168,336,0,0,24.603435,13.001371,42.0028,0,0,cmapss_fd002_0_frame.npz
sample_0135,cmapss_fd002,0,unit_0135,40,161,1,1,24,72,168,336,0,0,25.75231,15.220948,35.0005,0,0,cmapss_fd002_0_frame.npz
sample_0136,cmapss_fd002,0,unit_0136,50,175,1,1,24,72,168,336,0,0,19.853025,12.959569,10.0013,0,0,cmapss_fd002_0_frame.npz
sample_0137,cmapss_fd002,0,unit_0137,20,129,1,1,24,72,168,336,0,0,26.75291,12.716122,0.0005,0,0,cmapss_fd002_0_frame.npz
sample_0138,cmapss_fd002,0,unit_0138,130,64,1,1,24,72,168,336,0,0,24.15182,15.679328,0.0011,0,0,cmapss_fd002_0_frame.npz
sample_0139,cmapss_fd002,0,unit_0139,80,162,1,1,24,72,168,336,0,0,18.95236,15.606838,0.0011,0,0,cmapss_fd002_0_frame.npz
sample_0140,cmapss_fd002,0,unit_0140,210,11,1,1,24,72,168,336,0,0,25.103975,14.11344,20.001699,0,0,cmapss_fd002_0_frame.npz
sample_0141,cmapss_fd002,0,unit_0141,95,168,1,1,24,72,168,336,0,0,26.85312,13.020392,10.0037,0,0,cmapss_fd002_0_frame.npz
sample_0142,cmapss_fd002,0,unit_0142,140,47,1,1,24,72,168,336,0,0,19.80158,16.357374,0.0004,0,0,cmapss_fd002_0_frame.npz
sample_0143,cmapss_fd002,0,unit_0143,65,161,1,1,24,72,168,336,0,0,21.4038,14.137241,10.0075,0,0,cmapss_fd002_0_frame.npz
sample_0144,cmapss_fd002,0,unit_0144,155,29,1,1,24,72,168,336,0,0,17.45232,14.938805,20.0016,0,0,cmapss_fd002_0_frame.npz
sample_0145,cmapss_fd002,0,unit_0145,185,9,1,1,24,72,168,336,0,0,24.35366,16.356643,0.0004,0,0,cmapss_fd002_0_frame.npz
sample_0146,cmapss_fd002,0,unit_0146,120,112,1,1,24,72,168,336,0,0,27.55296,15.901833,20.006001,0,0,cmapss_fd002_0_frame.npz
sample_0147,cmapss_fd002,0,unit_0147,40,95,1,1,24,72,168,336,0,0,21.60203,18.100901,41.9981,0,0,cmapss_fd002_0_frame.npz
sample_0148,cmapss_fd002,0,unit_0148,100,214,1,1,24,72,168,336,0,0,24.25335,15.057142,42.004902,0,0,cmapss_fd002_0_frame.npz
sample_0149,cmapss_fd002,0,unit_0149,25,143,1,1,24,72,168,336,0,0,28.953595,14.0744,35.004601,0,0,cmapss_fd002_0_frame.npz
sample_0150,cmapss_fd002,0,unit_0150,210,59,1,1,24,72,168,336,0,0,25.7021,15.391768,9.9986,0,0,cmapss_fd002_0_frame.npz
sample_0151,cmapss_fd002,0,unit_0151,20,163,1,1,24,72,168,336,0,0,21.70307,13.620464,10.0015,0,0,cmapss_fd002_0_frame.npz
sample_0152,cmapss_fd002,0,unit_0152,75,102,1,1,24,72,168,336,0,0,28.702635,12.091623,19.997999,0,0,cmapss_fd002_0_frame.npz
sample_0153,cmapss_fd002,0,unit_0153,55,224,1,1,24,72,168,336,0,0,22.652305,14.5269,0.0018,0,0,cmapss_fd002_0_frame.npz
sample_0154,cmapss_fd002,0,unit_0154,55,136,1,1,24,72,168,336,0,0,27.95335,12.645652,10.0055,0,0,cmapss_fd002_0_frame.npz
sample_0155,cmapss_fd002,0,unit_0155,20,116,1,1,24,72,168,336,0,0,26.103045,14.334091,34.999001,0,0,cmapss_fd002_0_frame.npz
sample_0156,cmapss_fd002,0,unit_0156,30,206,1,1,24,72,168,336,0,0,22.202895,17.524495,19.9998,0,0,cmapss_fd002_0_frame.npz
sample_0157,cmapss_fd002,0,unit_0157,20,158,1,1,24,72,168,336,0,0,22.65347,13.639037,42.001999,0,0,cmapss_fd002_0_frame.npz
sample_0158,cmapss_fd002,0,unit_0158,130,107,1,1,24,72,168,336,0,0,25.75185,13.845133,42.002102,0,0,cmapss_fd002_0_frame.npz
sample_0159,cmapss_fd002,0,unit_0159,145,233,1,1,24,72,168,336,0,0,23.90352,14.286408,35.004902,0,0,cmapss_fd002_0_frame.npz
sample_0160,cmapss_fd002,0,unit_0160,105,65,1,1,24,72,168,336,0,0,26.40254,16.336183,42.000401,0,0,cmapss_fd002_0_frame.npz
sample_0161,cmapss_fd002,0,unit_0161,100,137,1,1,24,72,168,336,0,0,24.05314,12.448279,42.002201,0,0,cmapss_fd002_0_frame.npz
sample_0162,cmapss_fd002,0,unit_0162,80,121,1,1,24,72,168,336,0,0,21.3036,12.783637,0.0005,0,0,cmapss_fd002_0_frame.npz
sample_0163,cmapss_fd002,0,unit_0163,120,29,1,1,24,72,168,336,0,0,28.802645,14.617334,42.0065,0,0,cmapss_fd002_0_frame.npz
sample_0164,cmapss_fd002,0,unit_0164,30,166,1,1,24,72,168,336,0,0,21.902875,14.771603,10.0052,0,0,cmapss_fd002_0_frame.npz
sample_0165,cmapss_fd002,0,unit_0165,145,23,1,1,24,72,168,336,0,0,24.503455,14.169433,20.002899,0,0,cmapss_fd002_0_frame.npz
sample_0166,cmapss_fd002,0,unit_0166,25,147,1,1,24,72,168,336,0,0,24.752035,14.652662,20.000601,0,0,cmapss_fd002_0_frame.npz
sample_0167,cmapss_fd002,0,unit_0167,160,66,1,1,24,72,168,336,0,0,24.25223,15.056613,42.007301,0,0,cmapss_fd002_0_frame.npz
sample_0168,cmapss_fd002,0,unit_0168,40,108,1,1,24,72,168,336,0,0,24.35231,14.578131,25.006701,0,0,cmapss_fd002_0_frame.npz
sample_0169,cmapss_fd002,0,unit_0169,155,118,1,1,24,72,168,336,0,0,19.803185,13.876189,34.999199,0,0,cmapss_fd002_0_frame.npz
sample_0170,cmapss_fd002,0,unit_0170,230,5,1,1,24,72,168,336,0,0,20.052325,15.128333,25.000999,0,0,cmapss_fd002_0_frame.npz
sample_0171,cmapss_fd002,0,unit_0171,85,89,1,1,24,72,168,336,0,0,29.404075,13.764911,42.007801,0,0,cmapss_fd002_0_frame.npz
sample_0172,cmapss_fd002,0,unit_0172,40,173,1,1,24,72,168,336,0,0,24.90261,12.857028,34.998798,0,0,cmapss_fd002_0_frame.npz
sample_0173,cmapss_fd002,0,unit_0173,90,196,1,1,24,72,168,336,0,0,26.852735,15.067665,20.006701,0,0,cmapss_fd002_0_frame.npz
sample_0174,cmapss_fd002,0,unit_0174,190,16,1,1,24,72,168,336,0,0,24.10307,13.726026,25.0049,0,0,cmapss_fd002_0_frame.npz
