sample_id,dataset,censoring_rate,unit_id,anchor_time,duration,event,event_type,horizon_1,horizon_2,horizon_3,horizon_4,static_feature_1,static_feature_2,seq_feature_mean_1,seq_feature_std_1,seq_feature_last_1,missing_rate,padding_rate,source_frame
sample_0040,cmapss_fd003,0,unit_0040,65,169,1,1,24,72,168,336,0,0,0.00039,0.002218,-0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0041,cmapss_fd003,0,unit_0041,145,349,1,1,24,72,168,336,0,0,-0.00041,0.002972,-0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0042,cmapss_fd003,0,unit_0042,135,60,1,1,24,72,168,336,0,0,0.000135,0.002901,-0.0012,0,0,cmapss_fd003_0_frame.npz
sample_0043,cmapss_fd003,0,unit_0043,70,161,1,1,24,72,168,336,0,0,0.000075,0.002125,-0.0024,0,0,cmapss_fd003_0_frame.npz
sample_0044,cmapss_fd003,0,unit_0044,130,101,1,1,24,72,168,336,0,0,-0.00032,0.001923,0.0032,0,0,cmapss_fd003_0_frame.npz
sample_0045,cmapss_fd003,0,unit_0045,50,201,1,1,24,72,168,336,0,0,-0.00003,0.001823,-0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0046,cmapss_fd003,0,unit_0046,280,126,1,1,24,72,168,336,0,0,-0.001025,0.001942,0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0047,cmapss_fd003,0,unit_0047,20,165,1,1,24,72,168,336,0,0,-0.00036,0.002008,-0.0007,0,0,cmapss_fd003_0_frame.npz
sample_0048,cmapss_fd003,0,unit_0048,25,184,1,1,24,72,168,336,0,0,-0.000405,0.001952,-0.0029,0,0,cmapss_fd003_0_frame.npz
sample_0049,cmapss_fd003,0,unit_0049,90,115,1,1,24,72,168,336,0,0,0.00041,0.002113,-0.0018,0,0,cmapss_fd003_0_frame.npz
sample_0050,cmapss_fd003,0,unit_0050,20,136,1,1,24,72,168,336,0,0,-0.00003,0.001982,0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0051,cmapss_fd003,0,unit_0051,125,27,1,1,24,72,168,336,0,0,0.000375,0.001802,0.0022,0,0,cmapss_fd003_0_frame.npz
sample_0052,cmapss_fd003,0,unit_0052,50,147,1,1,24,72,168,336,0,0,-0.00008,0.002553,-0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0053,cmapss_fd003,0,unit_0053,105,194,1,1,24,72,168,336,0,0,-0.000165,0.002065,-0.0001,0,0,cmapss_fd003_0_frame.npz
sample_0054,cmapss_fd003,0,unit_0054,90,156,1,1,24,72,168,336,0,0,0.00011,0.002397,0.0012,0,0,cmapss_fd003_0_frame.npz
sample_0055,cmapss_fd003,0,unit_0055,155,45,1,1,24,72,168,336,0,0,0.000215,0.002146,0.0019,0,0,cmapss_fd003_0_frame.npz
sample_0056,cmapss_fd003,0,unit_0056,145,175,1,1,24,72,168,336,0,0,0.00027,0.002505,-0.0019,0,0,cmapss_fd003_0_frame.npz
sample_0057,cmapss_fd003,0,unit_0057,200,22,1,1,24,72,168,336,0,0,-0.0001,0.001906,0.0024,0,0,cmapss_fd003_0_frame.npz
sample_0058,cmapss_fd003,0,unit_0058,50,125,1,1,24,72,168,336,0,0,-0.00014,0.001692,-0.001,0,0,cmapss_fd003_0_frame.npz
sample_0059,cmapss_fd003,0,unit_0059,165,157,1,1,24,72,168,336,0,0,0.00024,0.002433,-0.0007,0,0,cmapss_fd003_0_frame.npz
sample_0060,cmapss_fd003,0,unit_0060,55,201,1,1,24,72,168,336,0,0,0.000265,0.002099,0.0032,0,0,cmapss_fd003_0_frame.npz
sample_0061,cmapss_fd003,0,unit_0061,60,98,1,1,24,72,168,336,0,0,-0.00043,0.001629,-0.0023,0,0,cmapss_fd003_0_frame.npz
sample_0062,cmapss_fd003,0,unit_0062,110,234,1,1,24,72,168,336,0,0,-0.000265,0.002488,-0.0016,0,0,cmapss_fd003_0_frame.npz
sample_0063,cmapss_fd003,0,unit_0063,35,112,1,1,24,72,168,336,0,0,-0.00088,0.001895,0.0013,0,0,cmapss_fd003_0_frame.npz
sample_0064,cmapss_fd003,0,unit_0064,210,144,1,1,24,72,168,336,0,0,-0.00018,0.00223,-0.0007,0,0,cmapss_fd003_0_frame.npz
sample_0065,cmapss_fd003,0,unit_0065,430,95,1,1,24,72,168,336,0,0,-0.000085,0.002448,-0.0048,0,0,cmapss_fd003_0_frame.npz
sample_0066,cmapss_fd003,0,unit_0066,400,24,1,1,24,72,168,336,0,0,0.001075,0.001942,0.0019,0,0,cmapss_fd003_0_frame.npz
sample_0067,cmapss_fd003,0,unit_0067,20,173,1,1,24,72,168,336,0,0,-0.000415,0.002601,0.003,0,0,cmapss_fd003_0_frame.npz
sample_0068,cmapss_fd003,0,unit_0068,55,147,1,1,24,72,168,336,0,0,-0.000205,0.002735,-0.0013,0,0,cmapss_fd003_0_frame.npz
sample_0069,cmapss_fd003,0,unit_0069,375,84,1,1,24,72,168,336,0,0,0.000475,0.002824,-0.0024,0,0,cmapss_fd003_0_frame.npz
sample_0070,cmapss_fd003,0,unit_0070,50,181,1,1,24,72,168,336,0,0,-0.000975,0.001916,-0.0003,0,0,cmapss_fd003_0_frame.npz
sample_0071,cmapss_fd003,0,unit_0071,145,148,1,1,24,72,168,336,0,0,-0.00005,0.00249,0.0018,0,0,cmapss_fd003_0_frame.npz
sample_0072,cmapss_fd003,0,unit_0072,90,168,1,1,24,72,168,336,0,0,0.000145,0.001979,0.0021,0,0,cmapss_fd003_0_frame.npz
sample_0073,cmapss_fd003,0,unit_0073,140,18,1,1,24,72,168,336,0,0,0.001035,0.001366,-0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0074,cmapss_fd003,0,unit_0074,185,51,1,1,24,72,168,336,0,0,-0.00058,0.002409,0.0009,0,0,cmapss_fd003_0_frame.npz
sample_0075,cmapss_fd003,0,unit_0075,240,182,1,1,24,72,168,336,0,0,0.000155,0.00213,0.0027,0,0,cmapss_fd003_0_frame.npz
sample_0076,cmapss_fd003,0,unit_0076,155,104,1,1,24,72,168,336,0,0,0.000585,0.001626,-0.0034,0,0,cmapss_fd003_0_frame.npz
sample_0077,cmapss_fd003,0,unit_0077,35,128,1,1,24,72,168,336,0,0,0.000315,0.001528,0.0001,0,0,cmapss_fd003_0_frame.npz
sample_0078,cmapss_fd003,0,unit_0078,160,135,1,1,24,72,168,336,0,0,-0.00018,0.00208,0.0008,0,0,cmapss_fd003_0_frame.npz
sample_0079,cmapss_fd003,0,unit_0079,25,145,1,1,24,72,168,336,0,0,-0.00056,0.00181,-0.0024,0,0,cmapss_fd003_0_frame.npz
sample_0080,cmapss_fd003,0,unit_0080,100,177,1,1,24,72,168,336,0,0,0.00054,0.002352,0.0027,0,0,cmapss_fd003_0_frame.npz
sample_0081,cmapss_fd003,0,unit_0081,115,55,1,1,24,72,168,336,0,0,0.0003,0.002052,0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0082,cmapss_fd003,0,unit_0082,245,18,1,1,24,72,168,336,0,0,0.000175,0.002635,-0.0001,0,0,cmapss_fd003_0_frame.npz
sample_0083,cmapss_fd003,0,unit_0083,105,56,1,1,24,72,168,336,0,0,0.0011,0.002585,0.0017,0,0,cmapss_fd003_0_frame.npz
sample_0084,cmapss_fd003,0,unit_0084,240,101,1,1,24,72,168,336,0,0,0.000105,0.001905,-0.001,0,0,cmapss_fd003_0_frame.npz
sample_0085,cmapss_fd003,0,unit_0085,65,139,1,1,24,72,168,336,0,0,0.000415,0.001627,-0.0029,0,0,cmapss_fd003_0_frame.npz
sample_0086,cmapss_fd003,0,unit_0086,145,130,1,1,24,72,168,336,0,0,-0.00004,0.002339,0.004,0,0,cmapss_fd003_0_frame.npz
sample_0087,cmapss_fd003,0,unit_0087,125,41,1,1,24,72,168,336,0,0,0.000535,0.001929,-0.0007,0,0,cmapss_fd003_0_frame.npz
sample_0088,cmapss_fd003,0,unit_0088,75,78,1,1,24,72,168,336,0,0,-0.000525,0.002355,-0.0001,0,0,cmapss_fd003_0_frame.npz
sample_0089,cmapss_fd003,0,unit_0089,125,114,1,1,24,72,168,336,0,0,0.00021,0.002014,0.0007,0,0,cmapss_fd003_0_frame.npz
sample_0090,cmapss_fd003,0,unit_0090,95,93,1,1,24,72,168,336,0,0,0.00035,0.002058,-0.0006,0,0,cmapss_fd003_0_frame.npz
sample_0091,cmapss_fd003,0,unit_0091,125,56,1,1,24,72,168,336,0,0,-0.00023,0.00196,-0,0,0,cmapss_fd003_0_frame.npz
sample_0092,cmapss_fd003,0,unit_0092,80,167,1,1,24,72,168,336,0,0,0.000385,0.002036,0.0007,0,0,cmapss_fd003_0_frame.npz
sample_0093,cmapss_fd003,0,unit_0093,140,142,1,1,24,72,168,336,0,0,-0.000385,0.00236,-0.0045,0,0,cmapss_fd003_0_frame.npz
sample_0094,cmapss_fd003,0,unit_0094,120,246,1,1,24,72,168,336,0,0,-0.000125,0.002139,0.0012,0,0,cmapss_fd003_0_frame.npz
sample_0095,cmapss_fd003,0,unit_0095,50,105,1,1,24,72,168,336,0,0,-0.000095,0.002781,-0.0029,0,0,cmapss_fd003_0_frame.npz
sample_0096,cmapss_fd003,0,unit_0096,130,69,1,1,24,72,168,336,0,0,-0.001605,0.001283,-0.0017,0,0,cmapss_fd003_0_frame.npz
sample_0097,cmapss_fd003,0,unit_0097,160,86,1,1,24,72,168,336,0,0,0.00029,0.001744,0.0019,0,0,cmapss_fd003_0_frame.npz
sample_0098,cmapss_fd003,0,unit_0098,175,103,1,1,24,72,168,336,0,0,-0.00028,0.002158,-0.0014,0,0,cmapss_fd003_0_frame.npz
sample_0099,cmapss_fd003,0,unit_0099,185,47,1,1,24,72,168,336,0,0,-0.000035,0.00229,-0.004,0,0,cmapss_fd003_0_frame.npz
sample_0100,cmapss_fd003,0,unit_0100,185,7,1,1,24,72,168,336,0,0,0.000565,0.001871,-0.0005,0,0,cmapss_fd003_0_frame.npz
sample_0101,cmapss_fd003,0,unit_0101,70,197,1,1,24,72,168,336,0,0,0.00025,0.0024,0.0011,0,0,cmapss_fd003_0_frame.npz
sample_0102,cmapss_fd003,0,unit_0102,45,135,1,1,24,72,168,336,0,0,0.00061,0.001993,0.0041,0,0,cmapss_fd003_0_frame.npz
sample_0103,cmapss_fd003,0,unit_0103,30,185,1,1,24,72,168,336,0,0,-0.000315,0.002401,0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0104,cmapss_fd003,0,unit_0104,25,175,1,1,24,72,168,336,0,0,0.000125,0.002682,0.0016,0,0,cmapss_fd003_0_frame.npz
sample_0105,cmapss_fd003,0,unit_0105,100,175,1,1,24,72,168,336,0,0,0.000165,0.002366,-0.0009,0,0,cmapss_fd003_0_frame.npz
sample_0106,cmapss_fd003,0,unit_0106,35,145,1,1,24,72,168,336,0,0,0.000305,0.001667,0.0015,0,0,cmapss_fd003_0_frame.npz
sample_0107,cmapss_fd003,0,unit_0107,95,77,1,1,24,72,168,336,0,0,-0.00013,0.002582,0.0031,0,0,cmapss_fd003_0_frame.npz
sample_0108,cmapss_fd003,0,unit_0108,85,228,1,1,24,72,168,336,0,0,-0.00016,0.002114,-0.0016,0,0,cmapss_fd003_0_frame.npz
sample_0109,cmapss_fd003,0,unit_0109,20,223,1,1,24,72,168,336,0,0,-0.000545,0.001965,0.0008,0,0,cmapss_fd003_0_frame.npz
sample_0110,cmapss_fd003,0,unit_0110,190,10,1,1,24,72,168,336,0,0,0.000205,0.002581,0.0011,0,0,cmapss_fd003_0_frame.npz
sample_0111,cmapss_fd003,0,unit_0111,25,236,1,1,24,72,168,336,0,0,0.000155,0.002064,0.0022,0,0,cmapss_fd003_0_frame.npz
sample_0112,cmapss_fd003,0,unit_0112,140,83,1,1,24,72,168,336,0,0,0.00108,0.002293,0.0005,0,0,cmapss_fd003_0_frame.npz
sample_0113,cmapss_fd003,0,unit_0113,20,163,1,1,24,72,168,336,0,0,-0.000265,0.001644,-0.0015,0,0,cmapss_fd003_0_frame.npz
sample_0114,cmapss_fd003,0,unit_0114,100,95,1,1,24,72,168,336,0,0,0.000095,0.00174,-0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0115,cmapss_fd003,0,unit_0115,140,167,1,1,24,72,168,336,0,0,0.000305,0.002503,-0.0021,0,0,cmapss_fd003_0_frame.npz
sample_0116,cmapss_fd003,0,unit_0116,105,172,1,1,24,72,168,336,0,0,-0.000385,0.002141,0.0036,0,0,cmapss_fd003_0_frame.npz
sample_0117,cmapss_fd003,0,unit_0117,120,54,1,1,24,72,168,336,0,0,-0.000885,0.002095,0.0017,0,0,cmapss_fd003_0_frame.npz
sample_0118,cmapss_fd003,0,unit_0118,145,51,1,1,24,72,168,336,0,0,0.000075,0.002295,0.0009,0,0,cmapss_fd003_0_frame.npz
sample_0119,cmapss_fd003,0,unit_0119,180,27,1,1,24,72,168,336,0,0,0.000625,0.002721,0.0054,0,0,cmapss_fd003_0_frame.npz
sample_0120,cmapss_fd003,0,unit_0120,180,89,1,1,24,72,168,336,0,0,-0.000635,0.00225,-0.0023,0,0,cmapss_fd003_0_frame.npz
sample_0121,cmapss_fd003,0,unit_0121,145,56,1,1,24,72,168,336,0,0,-0.001245,0.002747,0.0024,0,0,cmapss_fd003_0_frame.npz
sample_0122,cmapss_fd003,0,unit_0122,65,216,1,1,24,72,168,336,0,0,0.00023,0.002263,-0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0123,cmapss_fd003,0,unit_0123,180,27,1,1,24,72,168,336,0,0,0.000045,0.002759,0.0026,0,0,cmapss_fd003_0_frame.npz
sample_0124,cmapss_fd003,0,unit_0124,245,236,1,1,24,72,168,336,0,0,0.001225,0.001793,0.0019,0,0,cmapss_fd003_0_frame.npz
sample_0125,cmapss_fd003,0,unit_0125,55,125,1,1,24,72,168,336,0,0,-0.00079,0.001508,-0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0126,cmapss_fd003,0,unit_0126,255,42,1,1,24,72,168,336,0,0,0.000355,0.002369,-0.0022,0,0,cmapss_fd003_0_frame.npz
sample_0127,cmapss_fd003,0,unit_0127,60,81,1,1,24,72,168,336,0,0,0.000265,0.002487,0.0003,0,0,cmapss_fd003_0_frame.npz
sample_0128,cmapss_fd003,0,unit_0128,90,164,1,1,24,72,168,336,0,0,0.0004,0.002018,0.0016,0,0,cmapss_fd003_0_frame.npz
sample_0129,cmapss_fd003,0,unit_0129,105,219,1,1,24,72,168,336,0,0,-0.000315,0.002215,-0.0023,0,0,cmapss_fd003_0_frame.npz
sample_0130,cmapss_fd003,0,unit_0130,175,116,1,1,24,72,168,336,0,0,0.00025,0.002495,-0.0017,0,0,cmapss_fd003_0_frame.npz
sample_0131,cmapss_fd003,0,unit_0131,115,85,1,1,24,72,168,336,0,0,0.000025,0.001739,0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0132,cmapss_fd003,0,unit_0132,160,158,1,1,24,72,168,336,0,0,-0.00003,0.001828,-0.0018,0,0,cmapss_fd003_0_frame.npz
sample_0133,cmapss_fd003,0,unit_0133,80,95,1,1,24,72,168,336,0,0,-0.000185,0.002438,-0.0029,0,0,cmapss_fd003_0_frame.npz
sample_0134,cmapss_fd003,0,unit_0134,60,137,1,1,24,72,168,336,0,0,0.000195,0.00256,0.0012,0,0,cmapss_fd003_0_frame.npz
sample_0135,cmapss_fd003,0,unit_0135,55,223,1,1,24,72,168,336,0,0,-0.00032,0.001853,0.0008,0,0,cmapss_fd003_0_frame.npz
sample_0136,cmapss_fd003,0,unit_0136,90,128,1,1,24,72,168,336,0,0,-0.00012,0.001954,-0.0027,0,0,cmapss_fd003_0_frame.npz
sample_0137,cmapss_fd003,0,unit_0137,155,74,1,1,24,72,168,336,0,0,0.00045,0.001713,0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0138,cmapss_fd003,0,unit_0138,50,138,1,1,24,72,168,336,0,0,0.000305,0.001946,0.0019,0,0,cmapss_fd003_0_frame.npz
sample_0139,cmapss_fd003,0,unit_0139,50,168,1,1,24,72,168,336,0,0,0.000065,0.001372,0,0,0,cmapss_fd003_0_frame.npz
sample_0140,cmapss_fd003,0,unit_0140,180,5,1,1,24,72,168,336,0,0,-0.00047,0.002286,0.0005,0,0,cmapss_fd003_0_frame.npz
sample_0141,cmapss_fd003,0,unit_0141,115,111,1,1,24,72,168,336,0,0,0.000235,0.00133,0.0017,0,0,cmapss_fd003_0_frame.npz
sample_0142,cmapss_fd003,0,unit_0142,60,118,1,1,24,72,168,336,0,0,-0.000075,0.002582,-0.003,0,0,cmapss_fd003_0_frame.npz
sample_0143,cmapss_fd003,0,unit_0143,30,171,1,1,24,72,168,336,0,0,-0.000085,0.002109,0.0003,0,0,cmapss_fd003_0_frame.npz
sample_0144,cmapss_fd003,0,unit_0144,150,20,1,1,24,72,168,336,0,0,0.000315,0.002086,-0.0003,0,0,cmapss_fd003_0_frame.npz
sample_0145,cmapss_fd003,0,unit_0145,130,95,1,1,24,72,168,336,0,0,0.000055,0.002425,-0.0025,0,0,cmapss_fd003_0_frame.npz
sample_0146,cmapss_fd003,0,unit_0146,45,173,1,1,24,72,168,336,0,0,-0.00021,0.002059,0.0002,0,0,cmapss_fd003_0_frame.npz
sample_0147,cmapss_fd003,0,unit_0147,75,99,1,1,24,72,168,336,0,0,0.000545,0.00207,-0.0022,0,0,cmapss_fd003_0_frame.npz
sample_0148,cmapss_fd003,0,unit_0148,120,41,1,1,24,72,168,336,0,0,-0.000245,0.002249,-0.0014,0,0,cmapss_fd003_0_frame.npz
sample_0149,cmapss_fd003,0,unit_0149,200,99,1,1,24,72,168,336,0,0,-0.000125,0.001526,-0.0005,0,0,cmapss_fd003_0_frame.npz
sample_0150,cmapss_fd003,0,unit_0150,45,216,1,1,24,72,168,336,0,0,-0.000255,0.002038,0.0006,0,0,cmapss_fd003_0_frame.npz
sample_0151,cmapss_fd003,0,unit_0151,85,74,1,1,24,72,168,336,0,0,0.0001,0.001778,-0.001,0,0,cmapss_fd003_0_frame.npz
sample_0152,cmapss_fd003,0,unit_0152,80,118,1,1,24,72,168,336,0,0,0.000025,0.002302,-0.002,0,0,cmapss_fd003_0_frame.npz
sample_0153,cmapss_fd003,0,unit_0153,190,69,1,1,24,72,168,336,0,0,0.000025,0.001725,0.0004,0,0,cmapss_fd003_0_frame.npz
sample_0154,cmapss_fd003,0,unit_0154,30,317,1,1,24,72,168,336,0,0,-0.000125,0.002135,0.0013,0,0,cmapss_fd003_0_frame.npz
sample_0155,cmapss_fd003,0,unit_0155,90,82,1,1,24,72,168,336,0,0,0.000105,0.001966,-0.0011,0,0,cmapss_fd003_0_frame.npz
sample_0156,cmapss_fd003,0,unit_0156,110,151,1,1,24,72,168,336,0,0,-0.00032,0.00212,-0.0039,0,0,cmapss_fd003_0_frame.npz
sample_0157,cmapss_fd003,0,unit_0157,75,72,1,1,24,72,168,336,0,0,-0.000655,0.001394,-0.0009,0,0,cmapss_fd003_0_frame.npz
sample_0158,cmapss_fd003,0,unit_0158,95,101,1,1,24,72,168,336,0,0,0.00007,0.001936,-0.0008,0,0,cmapss_fd003_0_frame.npz
sample_0159,cmapss_fd003,0,unit_0159,210,274,1,1,24,72,168,336,0,0,-0.000375,0.001617,-0.0009,0,0,cmapss_fd003_0_frame.npz
sample_0160,cmapss_fd003,0,unit_0160,160,242,1,1,24,72,168,336,0,0,0.000595,0.002149,0.0005,0,0,cmapss_fd003_0_frame.npz
sample_0161,cmapss_fd003,0,unit_0161,60,125,1,1,24,72,168,336,0,0,-0,0.002247,0.0028,0,0,cmapss_fd003_0_frame.npz
sample_0162,cmapss_fd003,0,unit_0162,60,130,1,1,24,72,168,336,0,0,-0.000335,0.001888,-0.0014,0,0,cmapss_fd003_0_frame.npz
sample_0163,cmapss_fd003,0,unit_0163,90,74,1,1,24,72,168,336,0,0,-0.000795,0.001818,-0.0023,0,0,cmapss_fd003_0_frame.npz
sample_0164,cmapss_fd003,0,unit_0164,25,165,1,1,24,72,168,336,0,0,-0.000365,0.002269,0.0014,0,0,cmapss_fd003_0_frame.npz
sample_0165,cmapss_fd003,0,unit_0165,20,125,1,1,24,72,168,336,0,0,0.00009,0.002453,-0.0017,0,0,cmapss_fd003_0_frame.npz
sample_0166,cmapss_fd003,0,unit_0166,135,120,1,1,24,72,168,336,0,0,-0.0002,0.002447,0.0006,0,0,cmapss_fd003_0_frame.npz
sample_0167,cmapss_fd003,0,unit_0167,190,32,1,1,24,72,168,336,0,0,-0.000135,0.002227,-0,0,0,cmapss_fd003_0_frame.npz
sample_0168,cmapss_fd003,0,unit_0168,170,129,1,1,24,72,168,336,0,0,-0.000095,0.002227,-0.0021,0,0,cmapss_fd003_0_frame.npz
sample_0169,cmapss_fd003,0,unit_0169,40,142,1,1,24,72,168,336,0,0,-0.00027,0.002248,0.0015,0,0,cmapss_fd003_0_frame.npz
sample_0170,cmapss_fd003,0,unit_0170,155,16,1,1,24,72,168,336,0,0,-0.00012,0.001996,-0.0046,0,0,cmapss_fd003_0_frame.npz
sample_0171,cmapss_fd003,0,unit_0171,185,20,1,1,24,72,168,336,0,0,0.00023,0.002127,-0.001,0,0,cmapss_fd003_0_frame.npz
sample_0172,cmapss_fd003,0,unit_0172,175,24,1,1,24,72,168,336,0,0,-0.000515,0.002639,-0.0048,0,0,cmapss_fd003_0_frame.npz
